sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context,qa
EV460,high,Easy,"Full context:
[S0] there were once upon a time a king and a queen who lived happily together , and they had twelve children , all of whom were boys .
[S1] one day the king said to his wife : ' if our thirteenth child is a girl , all her twelve brothers must die , so that she may be very rich and the kingdom hers alone . '
[S2] then he ordered twelve coffins to be made , and filled them with shavings , and placed a little pillow in each .
[S3] these he put away in an empty room , and , giving the key to his wife , he bade her tell no one of it .
[S4] the queen grieved over the sad fate of her sons and refused to be comforted , so much so that the youngest boy , who was always with her , and whom she had christened benjamin , said to her one day : ' dear mother , why are you so sad ? '
[S5] ' my child , ' she answered , ' i may not tell you the reason . '

QA:
Q: how did the queen feel about the fate of her sons ?
A: sad .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,twelve-brothers,459,feeling,local,explicit,"[S0] there were once upon a time a king and a queen who lived happily together , and they had twelve children , all of whom were boys .
[S1] one day the king said to his wife : ' if our thirteenth child is a girl , all her twelve brothers must die , so that she may be very rich and the kingdom hers alone . '
[S2] then he ordered twelve coffins to be made , and filled them with shavings , and placed a little pillow in each .
[S3] these he put away in an empty room , and , giving the key to his wife , he bade her tell no one of it .
[S4] the queen grieved over the sad fate of her sons and refused to be comforted , so much so that the youngest boy , who was always with her , and whom she had christened benjamin , said to her one day : ' dear mother , why are you so sad ? '
[S5] ' my child , ' she answered , ' i may not tell you the reason . '",,Easy,[0],yes,,"[S0] there were once upon a time a king and a queen who lived happily together , and they had twelve children , all of whom were boys .","Q: how did the queen feel about the fate of her sons ?
A: sad ."
EV461,high,Easy,"Full context:
[S0] the monkey thanked the boar many times and then went home .
[S1] he did not sleep much that night , as you may imagine , for thinking of the morrow .
[S2] his life depended on whether the boar 's plan succeeded or not .
[S3] he was the first up , waiting anxiously for what was to happen .
[S4] it seemed to him a very long time before his master 's wife began to move about and open the shutters to let in the light of day .
[S5] then all happened as the boar had planned .
[S6] the mother placed her child near the porch as usual while she tidied up the house and got her breakfast ready .
[S7] the child was crooning happily in the morning sunlight , dabbing on the mats at the play of light and shadow .
[S8] suddenly there was a noise in the porch and a loud cry from the child .
[S9] the mother ran out from the kitchen to the spot , only just in time to see the boar disappearing through the gate with her child in its clutch .
[S10] she flung out her hands with a loud cry of despair and rushed into the inner room where her husband was still sleeping soundly .

QA:
Q: what was the woman's husband doing when the child was stolen ?
A: sleeping soundly .",[10],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,sagacious-monkey-and-boar,460,action,local,explicit,"[S0] the monkey thanked the boar many times and then went home .
[S1] he did not sleep much that night , as you may imagine , for thinking of the morrow .
[S2] his life depended on whether the boar 's plan succeeded or not .
[S3] he was the first up , waiting anxiously for what was to happen .
[S4] it seemed to him a very long time before his master 's wife began to move about and open the shutters to let in the light of day .
[S5] then all happened as the boar had planned .
[S6] the mother placed her child near the porch as usual while she tidied up the house and got her breakfast ready .
[S7] the child was crooning happily in the morning sunlight , dabbing on the mats at the play of light and shadow .
[S8] suddenly there was a noise in the porch and a loud cry from the child .
[S9] the mother ran out from the kitchen to the spot , only just in time to see the boar disappearing through the gate with her child in its clutch .
[S10] she flung out her hands with a loud cry of despair and rushed into the inner room where her husband was still sleeping soundly .",,Easy,[10],yes,,[S10] she flung out her hands with a loud cry of despair and rushed into the inner room where her husband was still sleeping soundly .,"Q: what was the woman's husband doing when the child was stolen ?
A: sleeping soundly ."
EV462,high,Easy,"Full context:
[S0] jorinde wept from time to time , and she sat herself down in the sunshine and lamented , and joringel lamented too .
[S1] they felt as sad as if they had been condemned to die ; they looked round and got quite confused , and did not remember which was their way home .
[S2] half the sun was still above the mountain and half was behind it when joringel looked through the trees and saw the old wall of the castle quite near them .
[S3] he was terrified and half dead with fright .
[S4] jorinde sang : ' my little bird with throat so red sings sorrow , sorrow , sorrow ; he sings to the little dove that 's dead , sings sorrow , sor -- jug , jug , jug . '

QA:
Q: where was half the sun ?
A: above the mountain .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,jorinde-and-joringel,461,setting,local,explicit,"[S0] jorinde wept from time to time , and she sat herself down in the sunshine and lamented , and joringel lamented too .
[S1] they felt as sad as if they had been condemned to die ; they looked round and got quite confused , and did not remember which was their way home .
[S2] half the sun was still above the mountain and half was behind it when joringel looked through the trees and saw the old wall of the castle quite near them .
[S3] he was terrified and half dead with fright .
[S4] jorinde sang : ' my little bird with throat so red sings sorrow , sorrow , sorrow ; he sings to the little dove that 's dead , sings sorrow , sor -- jug , jug , jug . '",,Easy,[2],yes,,[S2] half the sun was still above the mountain and half was behind it when joringel looked through the trees and saw the old wall of the castle quite near them .,"Q: where was half the sun ?
A: above the mountain ."
EV463,high,Easy,"Full context:
[S0] "" it was mercy , "" said she .
[S1] the organ played and the children 's voices in the choir sounded soft and lovely .
[S2] the bright warm sunshine streamed through the window into the pew where karen sat , and her heart became so filled with it , so filled with peace and joy , that it broke .
[S3] her soul flew on the sunbeams to heaven , and no one was there who asked after the red shoes .

QA:
Q: what happened to her heart after her heard filled with peace and joy ?
A: it broke .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,red-shoes,462,outcome resolution,local,explicit,"[S0] "" it was mercy , "" said she .
[S1] the organ played and the children 's voices in the choir sounded soft and lovely .
[S2] the bright warm sunshine streamed through the window into the pew where karen sat , and her heart became so filled with it , so filled with peace and joy , that it broke .
[S3] her soul flew on the sunbeams to heaven , and no one was there who asked after the red shoes .",,Easy,[2],yes,,"[S2] the bright warm sunshine streamed through the window into the pew where karen sat , and her heart became so filled with it , so filled with peace and joy , that it broke .","Q: what happened to her heart after her heard filled with peace and joy ?
A: it broke ."
EV464,high,Easy,"Full context:
[S0] and then he dangled his legs , since for the time being there was nothing else for him to do .
[S1] it had been a long , hard day for him , and he was not sorry when he saw the sun sinking behind the forest .
[S2] but just as the sun was setting he suddenly heard a most tremendous yo ho !
[S3] and when he looked down there were seven carts of worn - out shoes coming along the road , and a - top the last cart was a little old man in gray , with a night - cap on his head .
[S4] he had the face of some horrible specter , and was not much better to look at in other respects .

QA:
Q: who did the duke see a-top the last cart coming along the road ?
A: a little old man in gray .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,lasse-my-thrall,463,character,local,explicit,"[S0] and then he dangled his legs , since for the time being there was nothing else for him to do .
[S1] it had been a long , hard day for him , and he was not sorry when he saw the sun sinking behind the forest .
[S2] but just as the sun was setting he suddenly heard a most tremendous yo ho !
[S3] and when he looked down there were seven carts of worn - out shoes coming along the road , and a - top the last cart was a little old man in gray , with a night - cap on his head .
[S4] he had the face of some horrible specter , and was not much better to look at in other respects .",,Easy,[3],yes,,"[S3] and when he looked down there were seven carts of worn - out shoes coming along the road , and a - top the last cart was a little old man in gray , with a night - cap on his head .","Q: who did the duke see a-top the last cart coming along the road ?
A: a little old man in gray ."
EV465,high,Easy,"Full context:
[S0] once upon a time , in the city of shansi , there lived a scholar who found the company of others too noisy for him .
[S1] so he made his home in a buddhist temple .
[S2] yet he suffered because there were always so many gnats and fleas in his room that he could not sleep at night .

QA:
Q: where did the scholar live ?
A: shansi .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-little-hunting-dog,464,setting,local,explicit,"[S0] once upon a time , in the city of shansi , there lived a scholar who found the company of others too noisy for him .
[S1] so he made his home in a buddhist temple .
[S2] yet he suffered because there were always so many gnats and fleas in his room that he could not sleep at night .",,Easy,[0],yes,,"[S0] once upon a time , in the city of shansi , there lived a scholar who found the company of others too noisy for him .","Q: where did the scholar live ?
A: shansi ."
EV466,high,Easy,"Full context:
[S0] but it had already been in it , and played out its part .
[S1] and the man told them about humpty dumpty who fell downstairs and married a princess .
[S2] the children clapped their hands and cried , ' another ! '
[S3] ' another ! '
[S4] they wanted the story of henny penny also , but they only got humpty dumpty .
[S5] the fir - tree stood quite astonished and thoughtful ; the birds in the wood had never related anything like that .
[S6] ' humpty dumpty fell downstairs and yet married a princess ! '
[S7] ' yes , that is the way of the world ! ' thought the tree , and was sure it must be true , because such a nice man had told the story .
[S8] ' well , who knows ? '
[S9] ' perhaps i shall fall downstairs and marry a princess . '
[S10] and it rejoiced to think that next day it would be decked out again with candles , toys , glittering ornaments , and fruits .
[S11] ' to - morrow i shall quiver again with excitement . '
[S12] ' i shall enjoy to the full all my splendour . '
[S13] ' to - morrow i shall hear humpty dumpty again , and perhaps henny penny too . '
[S14] and the tree stood silent and lost in thought all through the night .

QA:
Q: how did the fir-tree feel when it heard the two stories ?
A: astonished .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-fir-tree,465,feeling,local,explicit,"[S0] but it had already been in it , and played out its part .
[S1] and the man told them about humpty dumpty who fell downstairs and married a princess .
[S2] the children clapped their hands and cried , ' another ! '
[S3] ' another ! '
[S4] they wanted the story of henny penny also , but they only got humpty dumpty .
[S5] the fir - tree stood quite astonished and thoughtful ; the birds in the wood had never related anything like that .
[S6] ' humpty dumpty fell downstairs and yet married a princess ! '
[S7] ' yes , that is the way of the world ! ' thought the tree , and was sure it must be true , because such a nice man had told the story .
[S8] ' well , who knows ? '
[S9] ' perhaps i shall fall downstairs and marry a princess . '
[S10] and it rejoiced to think that next day it would be decked out again with candles , toys , glittering ornaments , and fruits .
[S11] ' to - morrow i shall quiver again with excitement . '
[S12] ' i shall enjoy to the full all my splendour . '
[S13] ' to - morrow i shall hear humpty dumpty again , and perhaps henny penny too . '
[S14] and the tree stood silent and lost in thought all through the night .",,Easy,[5],yes,,[S5] the fir - tree stood quite astonished and thoughtful ; the birds in the wood had never related anything like that .,"Q: how did the fir-tree feel when it heard the two stories ?
A: astonished ."
EV467,high,Easy,"Full context:
[S0] well , they walked on easy , and the poor hearts beating in both their breasts ; and though he could see nothing , he heard a faint jingle and trampling and rustling , and at last he got the push that she promised .
[S1] he spread out his arms , and there was his wife 's waist within them , and he could see her plain ; but such a hullabulloo rose as if there was an earthquake , and he found himself surrounded by horrible - looking things , roaring at him and striving to pull his wife away .
[S2] but he made the sign of the cross and bid them begone in god 's name , and held his wife as if it was iron his arms were made of .
[S3] bedad , in one moment everything was as silent as the grave , and the poor woman lying in a faint in the arms of her husband and her good neighbour .
[S4] well , all in good time she was minding her family and her business again ; and i 'll go bail , after the fright she got , she spent more time on her knees , and avoided fairy men all the days of the week , and particularly on sunday .

QA:
Q: what did the poor man find himself surrounded by ?
A: horrible - looking things .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-fairy-nurse,466,action,local,explicit,"[S0] well , they walked on easy , and the poor hearts beating in both their breasts ; and though he could see nothing , he heard a faint jingle and trampling and rustling , and at last he got the push that she promised .
[S1] he spread out his arms , and there was his wife 's waist within them , and he could see her plain ; but such a hullabulloo rose as if there was an earthquake , and he found himself surrounded by horrible - looking things , roaring at him and striving to pull his wife away .
[S2] but he made the sign of the cross and bid them begone in god 's name , and held his wife as if it was iron his arms were made of .
[S3] bedad , in one moment everything was as silent as the grave , and the poor woman lying in a faint in the arms of her husband and her good neighbour .
[S4] well , all in good time she was minding her family and her business again ; and i 'll go bail , after the fright she got , she spent more time on her knees , and avoided fairy men all the days of the week , and particularly on sunday .",,Easy,[1],yes,,"[S1] he spread out his arms , and there was his wife 's waist within them , and he could see her plain ; but such a hullabulloo rose as if there was an earthquake , and he found himself surrounded by horrible - looking things , roaring at him and striving to pull his wife away .","Q: what did the poor man find himself surrounded by ?
A: horrible - looking things ."
EV468,high,Easy,"Full context:
[S0] "" sit down yourself ! "" answered the man .
[S1] then she had to sit down and remain seated , for the chair had power to hold fast all that approached it .
[S2] in the meantime they wandered about in the hill , and the comrade kept looking around until he saw a sword that hung above the door .
[S3] this he wanted to have , and he promised the witch that he would release her from her chair if she would let him have the sword .
[S4] "" no , "" she cried , "" ask what you will . ""
[S5] "" you can have anything else , but not that , for that is my three - sisters sword ! ""
[S6] ( there were three sisters to whom the sword belonged in common .
[S7] ) "" then you may sit where you are till the world 's end ! "" said the man .
[S8] and when she heard that she promised to let him have the sword , if he would release her .

QA:
Q: what did the comrade want in exchange for releasing the witch from the chair ?
A: a sword that hung above the door .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,comrade,467,action,local,explicit,"[S0] "" sit down yourself ! "" answered the man .
[S1] then she had to sit down and remain seated , for the chair had power to hold fast all that approached it .
[S2] in the meantime they wandered about in the hill , and the comrade kept looking around until he saw a sword that hung above the door .
[S3] this he wanted to have , and he promised the witch that he would release her from her chair if she would let him have the sword .
[S4] "" no , "" she cried , "" ask what you will . ""
[S5] "" you can have anything else , but not that , for that is my three - sisters sword ! ""
[S6] ( there were three sisters to whom the sword belonged in common .
[S7] ) "" then you may sit where you are till the world 's end ! "" said the man .
[S8] and when she heard that she promised to let him have the sword , if he would release her .",,Easy,[2],yes,,"[S2] in the meantime they wandered about in the hill , and the comrade kept looking around until he saw a sword that hung above the door .","Q: what did the comrade want in exchange for releasing the witch from the chair ?
A: a sword that hung above the door ."
EV469,high,Easy,"Full context:
[S0] hase - hime listened in an attitude of respect while her mother spoke , and promised to do all that she was told .
[S1] there is a proverb which says "" as the soul is at three so it is at one hundred , "" and so hase - hime grew up as her mother had wished , a good and obedient little princess , though she was now too young to understand how great was the loss of her mother .
[S2] not long after the death of his first wife , prince toyonari married again , a lady of noble birth named princess terute .
[S3] very different in character , alas !
[S4] to the good and wise princess murasaki , this woman had a cruel , bad heart .
[S5] she did not love her step - daughter at all , and was often very unkind to the little motherless girl , saving to herself : "" this is not my child ! ""
[S6] "" this is not my child ! ""

QA:
Q: what kind of heart did princess terute have ?
A: cruel , bad heart .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,story-of-princess-hase,468,character,local,explicit,"[S0] hase - hime listened in an attitude of respect while her mother spoke , and promised to do all that she was told .
[S1] there is a proverb which says "" as the soul is at three so it is at one hundred , "" and so hase - hime grew up as her mother had wished , a good and obedient little princess , though she was now too young to understand how great was the loss of her mother .
[S2] not long after the death of his first wife , prince toyonari married again , a lady of noble birth named princess terute .
[S3] very different in character , alas !
[S4] to the good and wise princess murasaki , this woman had a cruel , bad heart .
[S5] she did not love her step - daughter at all , and was often very unkind to the little motherless girl , saving to herself : "" this is not my child ! ""
[S6] "" this is not my child ! """,,Easy,[4],yes,,"[S4] to the good and wise princess murasaki , this woman had a cruel , bad heart .","Q: what kind of heart did princess terute have ?
A: cruel , bad heart ."
EV470,high,Easy,"Full context:
[S0] but the wily fox was fond of butter , and he made up his mind that he would have it all to himself .
[S1] so he put on his wisest look , and shook his head gravely .
[S2] "" you have no prudence , my friend , "" he said reproachfully , "" else would you not talk of breaking up a keg of butter at this time of year , when the stackyards are full of good grain , which can be had for the eating , and the farmyards are stocked with nice fat ducks and poultry . ""
[S3] "" no , no . ""
[S4] "" it behoveth us to have foresight , and to lay up in store for the spring , when the grain is all threshed , and the stackyards are bare , and the poultry have gone to market . ""
[S5] "" so we will e'en bury the keg , and dig it up when we have need of it . ""
[S6] very reluctantly , for he was thinner and hungrier than the fox , the wolf agreed to this proposal .
[S7] so a hole was dug , and the keg was buried , and the two animals went off hunting as usual .

QA:
Q: why was the wolf reluctant to agree with the fox ?
A: he was thinner and hungrier than the fox .",[6],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-fox-and-the-wolf,469,causal relationship,local,explicit,"[S0] but the wily fox was fond of butter , and he made up his mind that he would have it all to himself .
[S1] so he put on his wisest look , and shook his head gravely .
[S2] "" you have no prudence , my friend , "" he said reproachfully , "" else would you not talk of breaking up a keg of butter at this time of year , when the stackyards are full of good grain , which can be had for the eating , and the farmyards are stocked with nice fat ducks and poultry . ""
[S3] "" no , no . ""
[S4] "" it behoveth us to have foresight , and to lay up in store for the spring , when the grain is all threshed , and the stackyards are bare , and the poultry have gone to market . ""
[S5] "" so we will e'en bury the keg , and dig it up when we have need of it . ""
[S6] very reluctantly , for he was thinner and hungrier than the fox , the wolf agreed to this proposal .
[S7] so a hole was dug , and the keg was buried , and the two animals went off hunting as usual .",,Easy,[6],yes,,"[S6] very reluctantly , for he was thinner and hungrier than the fox , the wolf agreed to this proposal .","Q: why was the wolf reluctant to agree with the fox ?
A: he was thinner and hungrier than the fox ."
EV471,high,Easy,"Full context:
[S0] "" thank goodness , here comes one of my own class , with whom i can talk , "" said the ball , examining the gilded top .
[S1] "" i am made of morocco , "" she said .
[S2] "" i was sewn together by a young lady , and i have a spanish cork in my body ; but no one would think it , to look at me now . ""
[S3] "" i was once engaged to a swallow ; but i fell in here from the gutter under the roof , and i have lain here more than five years , and have been thoroughly drenched . ""
[S4] "" believe me , it is a long time for a young maiden . ""

QA:
Q: what was the ball made out of ?
A: morocco .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-top-and-ball,470,character,local,explicit,"[S0] "" thank goodness , here comes one of my own class , with whom i can talk , "" said the ball , examining the gilded top .
[S1] "" i am made of morocco , "" she said .
[S2] "" i was sewn together by a young lady , and i have a spanish cork in my body ; but no one would think it , to look at me now . ""
[S3] "" i was once engaged to a swallow ; but i fell in here from the gutter under the roof , and i have lain here more than five years , and have been thoroughly drenched . ""
[S4] "" believe me , it is a long time for a young maiden . """,,Easy,[1],yes,,"[S1] "" i am made of morocco , "" she said .","Q: what was the ball made out of ?
A: morocco ."
EV472,high,Easy,"Full context:
[S0] "" now father has gone , you and i must take care of everything till he comes back , "" said the mother , as she made her way back to the house .
[S1] "" yes , i will be very good , "" said the child , nodding her head , "" and when father comes home please tell him how good i have been . ""
[S2] "" then perhaps he will give me a present . ""
[S3] "" father is sure to bring you something that you want very much . ""
[S4] "" i know , for i asked him to bring you a doll . ""
[S5] "" you must think of father every day , and pray for a safe journey till he comes back . ""
[S6] "" o , yes , when he comes home again how happy i shall be , "" said the child , clapping her hands , and her face growing bright with joy at the glad thought .
[S7] it seemed to the mother as she looked at the child 's face that her love for her grew deeper and deeper .

QA:
Q: what must the girl and her mother do while the father is gone ?
A: take care of everything .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,mirror-of-matsuyama,471,action,local,explicit,"[S0] "" now father has gone , you and i must take care of everything till he comes back , "" said the mother , as she made her way back to the house .
[S1] "" yes , i will be very good , "" said the child , nodding her head , "" and when father comes home please tell him how good i have been . ""
[S2] "" then perhaps he will give me a present . ""
[S3] "" father is sure to bring you something that you want very much . ""
[S4] "" i know , for i asked him to bring you a doll . ""
[S5] "" you must think of father every day , and pray for a safe journey till he comes back . ""
[S6] "" o , yes , when he comes home again how happy i shall be , "" said the child , clapping her hands , and her face growing bright with joy at the glad thought .
[S7] it seemed to the mother as she looked at the child 's face that her love for her grew deeper and deeper .",,Easy,[0],yes,,"[S0] "" now father has gone , you and i must take care of everything till he comes back , "" said the mother , as she made her way back to the house .","Q: what must the girl and her mother do while the father is gone ?
A: take care of everything ."
EV473,high,Easy,"Full context:
[S0] and the tree looked at all the splendour and freshness of the flowers in the garden , and then looked at itself , and wished that it had been left lying in the dark corner of the lumber - room ; it thought of its fresh youth in the wood , of the merry christmas eve , and of the little mice who had listened so happily to the story of humpty dumpty .
[S1] ' too late ! '
[S2] ' too late ! ' thought the old tree .
[S3] ' if only i had enjoyed myself whilst i could . '
[S4] ' now all is over and gone . '
[S5] and a servant came and cut the tree into small pieces , there was quite a bundle of them ; they flickered brightly under the great copper in the brew - house ; the tree sighed deeply , and each sigh was like a pistol - shot ; so the children who were playing there ran up , and sat in front of the fire , gazing at it , and crying , ' piff ! '
[S6] ' puff ! '
[S7] ' bang ! '
[S8] but for each report , which was really a sigh , the tree was thinking of a summer 's day in the wood , or of a winter 's night out there , when the stars were shining ; it thought of christmas eve , and of humpty dumpty , which was the only story it had heard , or could tell , and then the tree had burnt away .
[S9] the children played on in the garden , and the youngest had the golden star on his breast , which the tree had worn on the happiest evening of its life ; and now that was past - and the tree had passed away - and the story too , all ended and done with .
[S10] and that 's the way with all stories !

QA:
Q: what happened after the servant came and cut the tree into small pieces ?
A: the tree had burnt away .",[8],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-fir-tree,472,outcome resolution,local,explicit,"[S0] and the tree looked at all the splendour and freshness of the flowers in the garden , and then looked at itself , and wished that it had been left lying in the dark corner of the lumber - room ; it thought of its fresh youth in the wood , of the merry christmas eve , and of the little mice who had listened so happily to the story of humpty dumpty .
[S1] ' too late ! '
[S2] ' too late ! ' thought the old tree .
[S3] ' if only i had enjoyed myself whilst i could . '
[S4] ' now all is over and gone . '
[S5] and a servant came and cut the tree into small pieces , there was quite a bundle of them ; they flickered brightly under the great copper in the brew - house ; the tree sighed deeply , and each sigh was like a pistol - shot ; so the children who were playing there ran up , and sat in front of the fire , gazing at it , and crying , ' piff ! '
[S6] ' puff ! '
[S7] ' bang ! '
[S8] but for each report , which was really a sigh , the tree was thinking of a summer 's day in the wood , or of a winter 's night out there , when the stars were shining ; it thought of christmas eve , and of humpty dumpty , which was the only story it had heard , or could tell , and then the tree had burnt away .
[S9] the children played on in the garden , and the youngest had the golden star on his breast , which the tree had worn on the happiest evening of its life ; and now that was past - and the tree had passed away - and the story too , all ended and done with .
[S10] and that 's the way with all stories !",,Easy,[8],yes,,"[S8] but for each report , which was really a sigh , the tree was thinking of a summer 's day in the wood , or of a winter 's night out there , when the stars were shining ; it thought of christmas eve , and of humpty dumpty , which was the only story it had heard , or could tell , and then the tree had burnt away .","Q: what happened after the servant came and cut the tree into small pieces ?
A: the tree had burnt away ."
EV474,high,Easy,"Full context:
[S0] then knos himself went into the castle , and the princess was full of joy and leaped down from the troll 's lap when she saw it was he .
[S1] knos asked for a drink .
[S2] "" help yourself , "" said the troll , "" the goblet is on the table ! ""
[S3] and knos took the goblet and emptied it at a single draught .
[S4] then he hit the troll across the head with the goblet , so that he rolled from the chair and died .

QA:
Q: how did the princess feel when she saw knos ?
A: joy .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,knos,473,feeling,local,explicit,"[S0] then knos himself went into the castle , and the princess was full of joy and leaped down from the troll 's lap when she saw it was he .
[S1] knos asked for a drink .
[S2] "" help yourself , "" said the troll , "" the goblet is on the table ! ""
[S3] and knos took the goblet and emptied it at a single draught .
[S4] then he hit the troll across the head with the goblet , so that he rolled from the chair and died .",,Easy,[0],yes,,"[S0] then knos himself went into the castle , and the princess was full of joy and leaped down from the troll 's lap when she saw it was he .","Q: how did the princess feel when she saw knos ?
A: joy ."
EV475,high,Easy,"Full context:
[S0] these words had been scarcely breathed , when the young woman rose up , opened her eyes , and looked upon bokwewa with a smile , as if she had known him before .
[S1] to kwasynd she paid no heed whatever ; but presently bokwewa , seeing how she lingered in her gaze upon himself , said to her , "" sister , that is your husband , "" pointing to kwasynd .
[S2] she listened to his voice , and crossing the lodge , she sat by kwasynd , and they were man and wife .

QA:
Q: what happened to the woman after she was restored ?
A: the woman and kwasynd were man and wife .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,bokwewa-the-humpback,474,outcome resolution,local,explicit,"[S0] these words had been scarcely breathed , when the young woman rose up , opened her eyes , and looked upon bokwewa with a smile , as if she had known him before .
[S1] to kwasynd she paid no heed whatever ; but presently bokwewa , seeing how she lingered in her gaze upon himself , said to her , "" sister , that is your husband , "" pointing to kwasynd .
[S2] she listened to his voice , and crossing the lodge , she sat by kwasynd , and they were man and wife .",,Easy,[2],yes,,"[S2] she listened to his voice , and crossing the lodge , she sat by kwasynd , and they were man and wife .","Q: what happened to the woman after she was restored ?
A: the woman and kwasynd were man and wife ."
EV476,high,Easy,"Full context:
[S0] when mass had been said , the schoolmaster was invited to the parsonage .
[S1] he gave the same answer he had already returned , that he would be glad to go if he suffered no harm thereby .
[S2] and as before , they assured him he would not lose ; but rather gain thereby .
[S3] so he went with them to the parsonage , just such an attractive and well - built parsonage like most in the neighborhood .
[S4] it had a garden with flowers and apple - trees , with a neat lattice fence around it .
[S5] they invited him to dinner , and the dinner was well cooked and carefully prepared .
[S6] as before , he said that he would gladly accept their invitation , if he came to no harm thereby , and was given the same reply .
[S7] so he ate with them , and said later that he had noticed no difference between this food and the christian dinner he had received when , once or twice , he had been asked to dinner by the priest of the village church .
[S8] when he had drunk his coffee , the wife and daughter drew him aside into another room , and the wife complained that her husband had grown so old and decrepit that he could not keep up much longer .

QA:
Q: what happened because the priest had grown so old and decrepit ?
A: he could not keep up much longer .",[8],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,secret-church,475,outcome resolution,local,explicit,"[S0] when mass had been said , the schoolmaster was invited to the parsonage .
[S1] he gave the same answer he had already returned , that he would be glad to go if he suffered no harm thereby .
[S2] and as before , they assured him he would not lose ; but rather gain thereby .
[S3] so he went with them to the parsonage , just such an attractive and well - built parsonage like most in the neighborhood .
[S4] it had a garden with flowers and apple - trees , with a neat lattice fence around it .
[S5] they invited him to dinner , and the dinner was well cooked and carefully prepared .
[S6] as before , he said that he would gladly accept their invitation , if he came to no harm thereby , and was given the same reply .
[S7] so he ate with them , and said later that he had noticed no difference between this food and the christian dinner he had received when , once or twice , he had been asked to dinner by the priest of the village church .
[S8] when he had drunk his coffee , the wife and daughter drew him aside into another room , and the wife complained that her husband had grown so old and decrepit that he could not keep up much longer .",,Easy,[8],yes,,"[S8] when he had drunk his coffee , the wife and daughter drew him aside into another room , and the wife complained that her husband had grown so old and decrepit that he could not keep up much longer .","Q: what happened because the priest had grown so old and decrepit ?
A: he could not keep up much longer ."
