sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context,qa
EV119,high,Easy,"Full context:
[S0] the lad carefully observed the command , and lay with his face covered , calmly awaiting the approach of the spirit which was to decide his good or evil fortune for all the days of his life .
[S1] every morning his father came to the door of the little lodge and encouraged him to persevere , dwelling at length on the vast honor and renown that must ever attend him , should he accomplish the full term of trial allotted to him .
[S2] to these glowing words of promise and glory the boy never replied , but he lay without the least sign of discontent or murmuring until the ninth day , when he addressed his father as follows : "" my father , my dreams forbode evil . ""
[S3] "" may i break my fast now , and at a more favorable time make a new fast ? ""

QA:
Q: how did iadilla respond to the glowing words of promise and glory ?
A: he never replied , but he laid without the least sign of discontent or murmuring .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-origin-of-the-robin,118,action,local,explicit,"[S0] the lad carefully observed the command , and lay with his face covered , calmly awaiting the approach of the spirit which was to decide his good or evil fortune for all the days of his life .
[S1] every morning his father came to the door of the little lodge and encouraged him to persevere , dwelling at length on the vast honor and renown that must ever attend him , should he accomplish the full term of trial allotted to him .
[S2] to these glowing words of promise and glory the boy never replied , but he lay without the least sign of discontent or murmuring until the ninth day , when he addressed his father as follows : "" my father , my dreams forbode evil . ""
[S3] "" may i break my fast now , and at a more favorable time make a new fast ? """,,Easy,[2],yes,,"[S2] to these glowing words of promise and glory the boy never replied , but he lay without the least sign of discontent or murmuring until the ninth day , when he addressed his father as follows : "" my father , my dreams forbode evil . ""","Q: how did iadilla respond to the glowing words of promise and glory ?
A: he never replied , but he laid without the least sign of discontent or murmuring ."
EV120,high,Easy,"Full context:
[S0] the man hesitated .
[S1] it did seem a ' little thing .
[S2] ' if it was to make his wife contented and happy it was well worth the risk . '
[S3] ' so he took hold of the handle of the cover and raised it very slowly and carefully , while the woman stooped down to peep . '
[S4] ' suddenly she startled back with a scream . '
[S5] ' for a small mouse had sprung from the inside of the tureen , and had nearly hit her in the eye . '
[S6] ' round and round the room it ran . '
[S7] ' round and round they both ran after it , knocking down chairs and vases in their efforts to catch the mouse and put it back in the tureen . '
[S8] ' in the middle of all the noise the door opened . '
[S9] ' the mouse ran out between the feet of the king . '
[S10] ' in one instant both the man and his wife were hiding under the table . '
[S11] ' to all appearance the room was empty . '
[S12] you may as well come out , ' said the king , ' and hear what i have to say .
[S13] ' ' i know what it is , ' answered the charcoal - burner , hanging his head . '
[S14] the mouse has escaped .
[S15] ' ' a guard of soldiers will take you back to your hut , ' said the king . '
[S16] your wife has the key .
[S17] ' ' were n't they silly ?
[S18] ' cried the grandchildren of the charcoal - burners when they heard the story . '
[S19] how we wish that we had had the chance !
[S20] we should never have wanted to know what was in the soup - tureen !
[S21] '

QA:
Q: why did the wife scream after her husband lifted the lid ?
A: a small mouse had sprung from the inside of the tureen , and had nearly hit her in the eye .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,a-lost-paradise,119,causal relationship,local,explicit,"[S0] the man hesitated .
[S1] it did seem a ' little thing .
[S2] ' if it was to make his wife contented and happy it was well worth the risk . '
[S3] ' so he took hold of the handle of the cover and raised it very slowly and carefully , while the woman stooped down to peep . '
[S4] ' suddenly she startled back with a scream . '
[S5] ' for a small mouse had sprung from the inside of the tureen , and had nearly hit her in the eye . '
[S6] ' round and round the room it ran . '
[S7] ' round and round they both ran after it , knocking down chairs and vases in their efforts to catch the mouse and put it back in the tureen . '
[S8] ' in the middle of all the noise the door opened . '
[S9] ' the mouse ran out between the feet of the king . '
[S10] ' in one instant both the man and his wife were hiding under the table . '
[S11] ' to all appearance the room was empty . '
[S12] you may as well come out , ' said the king , ' and hear what i have to say .
[S13] ' ' i know what it is , ' answered the charcoal - burner , hanging his head . '
[S14] the mouse has escaped .
[S15] ' ' a guard of soldiers will take you back to your hut , ' said the king . '
[S16] your wife has the key .
[S17] ' ' were n't they silly ?
[S18] ' cried the grandchildren of the charcoal - burners when they heard the story . '
[S19] how we wish that we had had the chance !
[S20] we should never have wanted to know what was in the soup - tureen !
[S21] '",,Easy,[5],yes,,"[S5] ' for a small mouse had sprung from the inside of the tureen , and had nearly hit her in the eye . '","Q: why did the wife scream after her husband lifted the lid ?
A: a small mouse had sprung from the inside of the tureen , and had nearly hit her in the eye ."
EV121,high,Easy,"Full context:
[S0] bokwewa tried to dissuade him from it ; but he would not be turned aside from his purpose .
[S1] "" since you are resolved , "" said bokwewa , "" listen to my advice . ""
[S2] "" you will have to go south . ""
[S3] "" it is a long distance to the present abiding - place of your wife , and there are so many charms and temptations by the way that i fear you will be led astray and forget your errand . ""
[S4] "" for the people whom you will see in the country through which you have to pass , do nothing but amuse themselves . ""
[S5] "" they are very idle , gay and effeminate , and i fear that they will lead you astray . ""
[S6] "" your path is beset with dangers . ""
[S7] "" i will mention one or two things which you must be on your guard against . ""
[S8] in the course of your journey you will come to a large grape - vine lying across your path .
[S9] you must not even taste its fruit , for it is poisonous .
[S10] step over it .
[S11] it is a snake .
[S12] you will next come to something that looks like bear 's fat , of which you are so fond .
[S13] touch it not , or you will be overcome by the soft habits of the idle people .
[S14] it is frog 's eggs .
[S15] these are snares laid by the way for you .
[S16] "" kwasynd promised that he would observe the advice and bidding his brother farewell , he set out .
[S17] after traveling a long time he came to the enchanted grape - vine .
[S18] it looked so tempting , with its swelling purple clusters , that he forgot his brother 's warning , and tasted the fruit .
[S19] he went on till he came to the frog 's eggs .
[S20] they so much resembled delicious bear 's fat that kwasynd tasted them .
[S21] he still went on .

QA:
Q: what did bokwewa say kwasynd must be on his guard against ?
A: a large grape - vine .",[8],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,bokwewa-the-humpback,120,action,summary,explicit,"[S0] bokwewa tried to dissuade him from it ; but he would not be turned aside from his purpose .
[S1] "" since you are resolved , "" said bokwewa , "" listen to my advice . ""
[S2] "" you will have to go south . ""
[S3] "" it is a long distance to the present abiding - place of your wife , and there are so many charms and temptations by the way that i fear you will be led astray and forget your errand . ""
[S4] "" for the people whom you will see in the country through which you have to pass , do nothing but amuse themselves . ""
[S5] "" they are very idle , gay and effeminate , and i fear that they will lead you astray . ""
[S6] "" your path is beset with dangers . ""
[S7] "" i will mention one or two things which you must be on your guard against . ""
[S8] in the course of your journey you will come to a large grape - vine lying across your path .
[S9] you must not even taste its fruit , for it is poisonous .
[S10] step over it .
[S11] it is a snake .
[S12] you will next come to something that looks like bear 's fat , of which you are so fond .
[S13] touch it not , or you will be overcome by the soft habits of the idle people .
[S14] it is frog 's eggs .
[S15] these are snares laid by the way for you .
[S16] "" kwasynd promised that he would observe the advice and bidding his brother farewell , he set out .
[S17] after traveling a long time he came to the enchanted grape - vine .
[S18] it looked so tempting , with its swelling purple clusters , that he forgot his brother 's warning , and tasted the fruit .
[S19] he went on till he came to the frog 's eggs .
[S20] they so much resembled delicious bear 's fat that kwasynd tasted them .
[S21] he still went on .",,Easy,[8],yes,,[S8] in the course of your journey you will come to a large grape - vine lying across your path .,"Q: what did bokwewa say kwasynd must be on his guard against ?
A: a large grape - vine ."
EV122,high,Easy,"Full context:
[S0] the gulls flew in immense numbers around him , and were ready to devour him .
[S1] owasso did not lose his presence of mind , but he addressed them and said : "" gulls , you know you were not formed to eat human flesh , nor was man made to be the prey of birds . ""
[S2] "" obey my words . ""
[S3] "" fly close together , a sufficient number of you , and carry me on your backs to the magician 's lodge . ""
[S4] they listened attentively to what he said , and seeing nothing unreasonable in his request , they obeyed him .
[S5] owasso soon found himself sailing through the air swiftly homeward .
[S6] meanwhile , it appears that the old magician had fallen asleep and allowed his canoe to come to a stand - still .
[S7] owasso , in his flight over the lake , saw him lying on his back in the boat , taking a nap , which was quite natural , as the day was very soft and balmy .

QA:
Q: why did the birds obey owasso's words ?
A: they saw nothing unreasonable in his request .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,sheem-the-forsaken-boy,121,causal relationship,local,explicit,"[S0] the gulls flew in immense numbers around him , and were ready to devour him .
[S1] owasso did not lose his presence of mind , but he addressed them and said : "" gulls , you know you were not formed to eat human flesh , nor was man made to be the prey of birds . ""
[S2] "" obey my words . ""
[S3] "" fly close together , a sufficient number of you , and carry me on your backs to the magician 's lodge . ""
[S4] they listened attentively to what he said , and seeing nothing unreasonable in his request , they obeyed him .
[S5] owasso soon found himself sailing through the air swiftly homeward .
[S6] meanwhile , it appears that the old magician had fallen asleep and allowed his canoe to come to a stand - still .
[S7] owasso , in his flight over the lake , saw him lying on his back in the boat , taking a nap , which was quite natural , as the day was very soft and balmy .",,Easy,[4],yes,,"[S4] they listened attentively to what he said , and seeing nothing unreasonable in his request , they obeyed him .","Q: why did the birds obey owasso's words ?
A: they saw nothing unreasonable in his request ."
EV123,high,Easy,"Full context:
[S0] now the king thought he had taken every precaution to protect his daughter , and went off to war .
[S1] in the meantime the princess and her maid sat in the tower .
[S2] but in the city there were a number of brave young sons of kings , as well as other young men , who would have liked to have talked to the beautiful maiden .
[S3] and when they found that this was forbidden them , they conceived a great hatred for the king .
[S4] at length they took counsel with an old woman who was wiser than most folk .
[S5] they told her to arrange matters in such wise that the king 's daughter and her maid might come into disrepute , without their having anything to do with it .
[S6] the old hag promised to help them , enchanted some apples , laid them in a basket , and went to the lonely tower in which the maidens lived .

QA:
Q: how did the men who would have liked to have talked to the beautiful maiden feel towards the king ?
A: hatred .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,silverwhite-lillwacker,122,feeling,local,explicit,"[S0] now the king thought he had taken every precaution to protect his daughter , and went off to war .
[S1] in the meantime the princess and her maid sat in the tower .
[S2] but in the city there were a number of brave young sons of kings , as well as other young men , who would have liked to have talked to the beautiful maiden .
[S3] and when they found that this was forbidden them , they conceived a great hatred for the king .
[S4] at length they took counsel with an old woman who was wiser than most folk .
[S5] they told her to arrange matters in such wise that the king 's daughter and her maid might come into disrepute , without their having anything to do with it .
[S6] the old hag promised to help them , enchanted some apples , laid them in a basket , and went to the lonely tower in which the maidens lived .",,Easy,[3],yes,,"[S3] and when they found that this was forbidden them , they conceived a great hatred for the king .","Q: how did the men who would have liked to have talked to the beautiful maiden feel towards the king ?
A: hatred ."
EV124,high,Easy,"Full context:
[S0] the princess made a sour enough face at this , but , as the gooseherd would take nothing more nor less than what he had said , she and her maids had to tuck up their dresses and go up on the hill ; there she paid him his price , and brought home the silver looking - glass and the golden comb .
[S1] the lad clasped the necklace about his throat , and , dear , dear , how all the folks did goggle and stare .
[S2] "" see , "" said they , "" the princess has been giving the gooseherd the necklace from about her own throat . ""
[S3] the third day it was a new thing the gooseherd had , for he brought out a musical box with figures on it , dressed up , and looking for all the world like real little men and women .
[S4] he turned the handle , and when the music played it was sweeter than drops of honey .
[S5] and all the while the little men and women bowed to one another and went through with a dance , for all the world as though they knew what they were about , and were doing it with their own wits .

QA:
Q: what happened when she and her maids went up the hill ?
A: she paid him his price , and brought home the silver looking - glass and the golden comb .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,how-princess-pride-was-broken,123,outcome resolution,local,explicit,"[S0] the princess made a sour enough face at this , but , as the gooseherd would take nothing more nor less than what he had said , she and her maids had to tuck up their dresses and go up on the hill ; there she paid him his price , and brought home the silver looking - glass and the golden comb .
[S1] the lad clasped the necklace about his throat , and , dear , dear , how all the folks did goggle and stare .
[S2] "" see , "" said they , "" the princess has been giving the gooseherd the necklace from about her own throat . ""
[S3] the third day it was a new thing the gooseherd had , for he brought out a musical box with figures on it , dressed up , and looking for all the world like real little men and women .
[S4] he turned the handle , and when the music played it was sweeter than drops of honey .
[S5] and all the while the little men and women bowed to one another and went through with a dance , for all the world as though they knew what they were about , and were doing it with their own wits .",,Easy,[0],yes,,"[S0] the princess made a sour enough face at this , but , as the gooseherd would take nothing more nor less than what he had said , she and her maids had to tuck up their dresses and go up on the hill ; there she paid him his price , and brought home the silver looking - glass and the golden comb .","Q: what happened when she and her maids went up the hill ?
A: she paid him his price , and brought home the silver looking - glass and the golden comb ."
EV125,high,Easy,"Full context:
[S0] a cock and a hen once wanted to go a journey together .
[S1] so the cock built a beautiful carriage with four red wheels , and he harnessed four little mice to it .
[S2] and the cock and the hen got into it , and were driven off .
[S3] very soon they met a cat , who asked where they were going .
[S4] the cock answered , "" on mr . ""
[S5] "" korbes a call to pay , and that is where we go to - day ! ""

QA:
Q: what did the cock build ?
A: a beautiful carriage with four red wheels .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,mr-korbes,124,action,local,explicit,"[S0] a cock and a hen once wanted to go a journey together .
[S1] so the cock built a beautiful carriage with four red wheels , and he harnessed four little mice to it .
[S2] and the cock and the hen got into it , and were driven off .
[S3] very soon they met a cat , who asked where they were going .
[S4] the cock answered , "" on mr . ""
[S5] "" korbes a call to pay , and that is where we go to - day ! """,,Easy,[1],yes,,"[S1] so the cock built a beautiful carriage with four red wheels , and he harnessed four little mice to it .","Q: what did the cock build ?
A: a beautiful carriage with four red wheels ."
EV126,high,Easy,"Full context:
[S0] ' i declare , ' said she , ' that it 's perfectly true : wherever there is a girl you may be sure that a young man will appear before long ! '
[S1] ' but do n't imagine that i 'm going to have you here -- not a bit of it , be off with you , my fine fellow ! '
[S2] prince featherhead was inclined to be angry at this uncivil reception , but he was really too happy to care much , so he only demanded , on celandine 's behalf , that the old dame should give her back her own attire , that she might go away suitably dressed .
[S3] this request roused her to fury , since she had counted upon the princess 's fine robes to clothe her for the rest of her life , so that it was some time before the prince could make himself heard to explain that he was willing to pay for them .

QA:
Q: why was the old woman furious when the prince asked for the princess's robes ?
A: she had counted upon the princess 's fine robes to clothe her for the rest of her life .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,prince-featherhead-and-the-princess-celandine,125,causal relationship,local,explicit,"[S0] ' i declare , ' said she , ' that it 's perfectly true : wherever there is a girl you may be sure that a young man will appear before long ! '
[S1] ' but do n't imagine that i 'm going to have you here -- not a bit of it , be off with you , my fine fellow ! '
[S2] prince featherhead was inclined to be angry at this uncivil reception , but he was really too happy to care much , so he only demanded , on celandine 's behalf , that the old dame should give her back her own attire , that she might go away suitably dressed .
[S3] this request roused her to fury , since she had counted upon the princess 's fine robes to clothe her for the rest of her life , so that it was some time before the prince could make himself heard to explain that he was willing to pay for them .",,Easy,[3],yes,,"[S3] this request roused her to fury , since she had counted upon the princess 's fine robes to clothe her for the rest of her life , so that it was some time before the prince could make himself heard to explain that he was willing to pay for them .","Q: why was the old woman furious when the prince asked for the princess's robes ?
A: she had counted upon the princess 's fine robes to clothe her for the rest of her life ."
EV127,high,Easy,"Full context:
[S0] then the old woman hid her behind a great cask , where she could not be seen .
[S1] "" be as still as a mouse , "" said she ; "" do not move or go away , or else you are lost . ""
[S2] "" at night , when the robbers are asleep , we will escape . ""
[S3] "" i have been waiting a long time for an opportunity . ""
[S4] no sooner was it settled than the wicked gang entered the house .
[S5] they brought another young woman with them , dragging her along , and they were drunk , and would not listen to her cries and groans .
[S6] they gave her wine to drink , three glasses full , one of white wine , one of red , and one of yellow , and then they cut her in pieces .
[S7] the poor bride all the while shaking and trembling when she saw what a fate the robbers had intended for her .
[S8] one of them noticed on the little finger of their victim a golden ring , and as he could not draw it off easily , he took an axe and chopped it off , but the finger jumped away , and fell behind the cask on the bride 's lap .
[S9] the robber took up a light to look for it , but he could not find it .

QA:
Q: what did the old woman hide the girl behind ?
A: a great cask .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,robber-bridegroom,126,action,local,explicit,"[S0] then the old woman hid her behind a great cask , where she could not be seen .
[S1] "" be as still as a mouse , "" said she ; "" do not move or go away , or else you are lost . ""
[S2] "" at night , when the robbers are asleep , we will escape . ""
[S3] "" i have been waiting a long time for an opportunity . ""
[S4] no sooner was it settled than the wicked gang entered the house .
[S5] they brought another young woman with them , dragging her along , and they were drunk , and would not listen to her cries and groans .
[S6] they gave her wine to drink , three glasses full , one of white wine , one of red , and one of yellow , and then they cut her in pieces .
[S7] the poor bride all the while shaking and trembling when she saw what a fate the robbers had intended for her .
[S8] one of them noticed on the little finger of their victim a golden ring , and as he could not draw it off easily , he took an axe and chopped it off , but the finger jumped away , and fell behind the cask on the bride 's lap .
[S9] the robber took up a light to look for it , but he could not find it .",,Easy,[0],yes,,"[S0] then the old woman hid her behind a great cask , where she could not be seen .","Q: what did the old woman hide the girl behind ?
A: a great cask ."
EV128,high,Easy,"Full context:
[S0] "" oh , what advantage has your tree over mine , on which there are three rods of magic and mastery growing ? ""
[S1] when i heard them arguing , and knew that the rods were there , i began to laugh .
[S2] "" oh , "" said my wife , "" why are you always laughing ? ""
[S3] "" i believe it is at myself you are jesting , and i 'll walk with you no more . ""
[S4] "" oh , it is not about you i am laughing . ""
[S5] "" it is because i understand the language of the birds . ""
[S6] then i had to tell her what the birds were saying to one another .
[S7] she was greatly delighted , and she asked me to go home , and she gave orders to the cook to have breakfast ready at six o'clock in the morning .
[S8] i did not know why she was going out early , and breakfast was ready in the morning at the hour she appointed .
[S9] she asked me to go out walking .
[S10] i went with her .
[S11] she went to the tree , and asked me to cut a rod for her .
[S12] "" oh , i will not cut it . ""
[S13] "" are we not better without it ? ""
[S14] "" i will not leave this till i get the rod , to see if there is any good in it . ""
[S15] i cut the rod , and gave it to her .
[S16] she turned from me , and struck a blow on a stone and changed it .
[S17] she struck a second blow on me , and made of me a black raven , and she went home , and left me after her .
[S18] i thought she would come back .
[S19] she did not come , and i had to go into a tree till morning .
[S20] in the morning , at six o'clock , there was a bellman out , proclaiming that everyone who killed a raven would get a fourpenny bit .
[S21] at last you would not find man or boy without a gun , nor , if you were to walk three miles , a raven that was not killed .
[S22] i had to make a nest in the top of the parlour chimney , and hide myself all day till night came , and go out to pick up a bit to support me , till i spent a month .
[S23] here she is herself ( to say ) if it is a lie i am telling .
[S24] "" it is not , "" said she .

QA:
Q: how did the man's wife feel when the man told her what the birds were saying ?
A: delighted .",[7],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,morraha,127,feeling,local,explicit,"[S0] "" oh , what advantage has your tree over mine , on which there are three rods of magic and mastery growing ? ""
[S1] when i heard them arguing , and knew that the rods were there , i began to laugh .
[S2] "" oh , "" said my wife , "" why are you always laughing ? ""
[S3] "" i believe it is at myself you are jesting , and i 'll walk with you no more . ""
[S4] "" oh , it is not about you i am laughing . ""
[S5] "" it is because i understand the language of the birds . ""
[S6] then i had to tell her what the birds were saying to one another .
[S7] she was greatly delighted , and she asked me to go home , and she gave orders to the cook to have breakfast ready at six o'clock in the morning .
[S8] i did not know why she was going out early , and breakfast was ready in the morning at the hour she appointed .
[S9] she asked me to go out walking .
[S10] i went with her .
[S11] she went to the tree , and asked me to cut a rod for her .
[S12] "" oh , i will not cut it . ""
[S13] "" are we not better without it ? ""
[S14] "" i will not leave this till i get the rod , to see if there is any good in it . ""
[S15] i cut the rod , and gave it to her .
[S16] she turned from me , and struck a blow on a stone and changed it .
[S17] she struck a second blow on me , and made of me a black raven , and she went home , and left me after her .
[S18] i thought she would come back .
[S19] she did not come , and i had to go into a tree till morning .
[S20] in the morning , at six o'clock , there was a bellman out , proclaiming that everyone who killed a raven would get a fourpenny bit .
[S21] at last you would not find man or boy without a gun , nor , if you were to walk three miles , a raven that was not killed .
[S22] i had to make a nest in the top of the parlour chimney , and hide myself all day till night came , and go out to pick up a bit to support me , till i spent a month .
[S23] here she is herself ( to say ) if it is a lie i am telling .
[S24] "" it is not , "" said she .",,Easy,[7],yes,,"[S7] she was greatly delighted , and she asked me to go home , and she gave orders to the cook to have breakfast ready at six o'clock in the morning .","Q: how did the man's wife feel when the man told her what the birds were saying ?
A: delighted ."
EV129,high,Easy,"Full context:
[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .

QA:
Q: who did iena see sitting on the further side of the lodge ?
A: a beautiful female .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-magic-bundle,128,character,local,explicit,"[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .",,Easy,[3],yes,,"[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .","Q: who did iena see sitting on the further side of the lodge ?
A: a beautiful female ."
EV130,high,Easy,"Full context:
[S0] ' that 's a lie , ' said walter , ' i am not at all frightened , but it is more amusing when there are two . '
[S1] ' i only want someone who will see how i strike the wolf and how the dust flies out of his skin . '
[S2] ' well , then , walter can take the miller 's little lisa with him . she can sit on a stone and look on , ' said jonas .
[S3] ' no , she would certainly be frightened , ' said walter , ' and how would it do for a girl to go wolf - hunting ? '
[S4] ' come with me , jonas , and you shall have the skin , and i will be content with the ears and the tail . '
[S5] ' no , thank you , ' said jonas , ' walter can keep the skin for himself . '
[S6] ' now i see quite well that he is frightened . '
[S7] ' fie , shame on him ! '

QA:
Q: what did jonas want lisa to do if she went with walter ?
A: sit on a stone and look on .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,how-brave-walter-hunted-wolves,129,action,local,explicit,"[S0] ' that 's a lie , ' said walter , ' i am not at all frightened , but it is more amusing when there are two . '
[S1] ' i only want someone who will see how i strike the wolf and how the dust flies out of his skin . '
[S2] ' well , then , walter can take the miller 's little lisa with him . she can sit on a stone and look on , ' said jonas .
[S3] ' no , she would certainly be frightened , ' said walter , ' and how would it do for a girl to go wolf - hunting ? '
[S4] ' come with me , jonas , and you shall have the skin , and i will be content with the ears and the tail . '
[S5] ' no , thank you , ' said jonas , ' walter can keep the skin for himself . '
[S6] ' now i see quite well that he is frightened . '
[S7] ' fie , shame on him ! '",,Easy,[2],yes,,"[S2] ' well , then , walter can take the miller 's little lisa with him . she can sit on a stone and look on , ' said jonas .","Q: what did jonas want lisa to do if she went with walter ?
A: sit on a stone and look on ."
EV131,high,Easy,"Full context:
[S0] among the mountain pastures and valleys that lie in the centre of france there dwelt a mischievous kind of spirit .
[S1] it was this spirit 's delight to play tricks on everybody , and particularly on the shepherds and the cowboys .
[S2] they never knew when they were safe from him , as he could change himself into a man , woman or child , a stick , a goat , a ploughshare .
[S3] indeed , there was only one thing whose shape he could not take , and that was a needle .
[S4] at least , he could transform himself into a needle , but try as he might he never was able to imitate the hole .
[S5] every woman would have found him out at once , and this he knew .
[S6] now the hour oftenest chosen by this naughty sprite ( whom we will call puck ) for performing his pranks was about midnight .
[S7] this was just when the shepherds and cowherds , tired out with their long day 's work , were sound asleep .
[S8] then he would go into the cowsheds and unfasten the chains that fixed each beast in its own stall , and let them fall with a heavy clang to the ground .
[S9] the noise was so loud that it was certain to awaken the cowboys , however fatigued they might be .
[S10] they dragged themselves wearily to the stable to put back the chains .
[S11] but no sooner had they returned to their beds than the same thing happened again , and so on till the morning .
[S12] or perhaps puck would spend his night in plaiting together the manes and tails of two of the horses , so that it would take the grooms hours of labour to get them right in the morning .
[S13] puck , hidden among the hay in the loft , would peep out to watch them , enjoying himself amazingly all the time .

QA:
Q: whose delight was it to play tricks on everybody, and particularly on the shepherds and the cowboys ?
A: a mischievous kind of spirit .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,a-french-puck,130,character,local,explicit,"[S0] among the mountain pastures and valleys that lie in the centre of france there dwelt a mischievous kind of spirit .
[S1] it was this spirit 's delight to play tricks on everybody , and particularly on the shepherds and the cowboys .
[S2] they never knew when they were safe from him , as he could change himself into a man , woman or child , a stick , a goat , a ploughshare .
[S3] indeed , there was only one thing whose shape he could not take , and that was a needle .
[S4] at least , he could transform himself into a needle , but try as he might he never was able to imitate the hole .
[S5] every woman would have found him out at once , and this he knew .
[S6] now the hour oftenest chosen by this naughty sprite ( whom we will call puck ) for performing his pranks was about midnight .
[S7] this was just when the shepherds and cowherds , tired out with their long day 's work , were sound asleep .
[S8] then he would go into the cowsheds and unfasten the chains that fixed each beast in its own stall , and let them fall with a heavy clang to the ground .
[S9] the noise was so loud that it was certain to awaken the cowboys , however fatigued they might be .
[S10] they dragged themselves wearily to the stable to put back the chains .
[S11] but no sooner had they returned to their beds than the same thing happened again , and so on till the morning .
[S12] or perhaps puck would spend his night in plaiting together the manes and tails of two of the horses , so that it would take the grooms hours of labour to get them right in the morning .
[S13] puck , hidden among the hay in the loft , would peep out to watch them , enjoying himself amazingly all the time .",,Easy,[0],yes,,[S0] among the mountain pastures and valleys that lie in the centre of france there dwelt a mischievous kind of spirit .,"Q: whose delight was it to play tricks on everybody, and particularly on the shepherds and the cowboys ?
A: a mischievous kind of spirit ."
