sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context,qa
EV565,high,Easy,"Full context:
[S0] winter and summer passed rapidly away .
[S1] as the spring drew near with its balmy gales and its many - colored flowers , their happiness was increased by the presence of a beautiful boy in their lodge .
[S2] what more of earthly blessing was there for them to enjoy ?
[S3] waupee 's wife was a daughter of one of the stars .
[S4] as the scenes of earth began to pall upon her sight , she sighed to revisit her father .
[S5] but she was obliged to hide these feelings from her husband .
[S6] she remembered the charm that would carry her up , and while white hawk was engaged in the chase , she took occasion to construct a wicker basket , which she kept concealed .
[S7] in the mean time , she collected such rarities from the earth as she thought would please her father , as well as the most dainty kinds of food .

QA:
Q: who was waupee's wife ?
A: the daughter of one of the stars .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-celestial-sisters,564,character,local,explicit,"[S0] winter and summer passed rapidly away .
[S1] as the spring drew near with its balmy gales and its many - colored flowers , their happiness was increased by the presence of a beautiful boy in their lodge .
[S2] what more of earthly blessing was there for them to enjoy ?
[S3] waupee 's wife was a daughter of one of the stars .
[S4] as the scenes of earth began to pall upon her sight , she sighed to revisit her father .
[S5] but she was obliged to hide these feelings from her husband .
[S6] she remembered the charm that would carry her up , and while white hawk was engaged in the chase , she took occasion to construct a wicker basket , which she kept concealed .
[S7] in the mean time , she collected such rarities from the earth as she thought would please her father , as well as the most dainty kinds of food .",,Easy,[3],yes,,[S3] waupee 's wife was a daughter of one of the stars .,"Q: who was waupee's wife ?
A: the daughter of one of the stars ."
EV566,high,Easy,"Full context:
[S0] this curious instrument was invented by kotei , one of the three chinese emperors of the mythological age .
[S1] kotei was the son of the emperor yuhi .
[S2] before he was born his mother had a vision which foretold that her son would be a great man .
[S3] one summer evening she went out to walk in the meadows to seek the cool breezes which blow at the end of the day and to gaze with pleasure at the star - lit heavens above her .
[S4] as she looked at the north star , strange to relate , it shot forth vivid flashes of lightning in every direction .
[S5] soon after this her son kotei came into the world .

QA:
Q: who was kotei ?
A: one of the three chinese emperors of the mythological age .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,shinansha-or-south-pointing-carriage,565,character,local,explicit,"[S0] this curious instrument was invented by kotei , one of the three chinese emperors of the mythological age .
[S1] kotei was the son of the emperor yuhi .
[S2] before he was born his mother had a vision which foretold that her son would be a great man .
[S3] one summer evening she went out to walk in the meadows to seek the cool breezes which blow at the end of the day and to gaze with pleasure at the star - lit heavens above her .
[S4] as she looked at the north star , strange to relate , it shot forth vivid flashes of lightning in every direction .
[S5] soon after this her son kotei came into the world .",,Easy,[0],yes,,"[S0] this curious instrument was invented by kotei , one of the three chinese emperors of the mythological age .","Q: who was kotei ?
A: one of the three chinese emperors of the mythological age ."
EV567,high,Easy,"Full context:
[S0] the charcoal - burner and his wife both stared at him for a moment , as if they could hardly believe their ears .
[S1] indeed , it was not to be wondered at !
[S2] then they found their tongues , and exclaimed together : ' oh , yes , yes , my lord ! '
[S3] ' we will do everything you tell us . '
[S4] ' how could we be so ungrateful as to disobey you , when you are so kind ? '
[S5] the king smiled , and his eyes twinkled .
[S6] ' well , let us start at once , ' said he .
[S7] ' lock your door , and put the key in your pocket . '
[S8] the woman looked as if she thought this was needless , seeing it was quite , quite certain they would never come back .
[S9] but she dared not say so , and did as the king told her .
[S10] after walking through the forest for a couple of miles , they all three reached the palace .
[S11] by the king 's orders , servants led the charcoal - burner and his wife into rooms filled with beautiful things such as they had never even dreamed of .
[S12] first , they bathed in green marble baths where the water looked like the sea .
[S13] then , they put on silken clothes that felt soft and pleasant .
[S14] when they were ready , one of the king 's special servants entered , and took them into a small hall , where dinner was laid .
[S15] this pleased them better than anything else .

QA:
Q: where did the servants lead the couple to ?
A: into rooms filled with beautiful things .",[11],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,a-lost-paradise,566,setting,local,explicit,"[S0] the charcoal - burner and his wife both stared at him for a moment , as if they could hardly believe their ears .
[S1] indeed , it was not to be wondered at !
[S2] then they found their tongues , and exclaimed together : ' oh , yes , yes , my lord ! '
[S3] ' we will do everything you tell us . '
[S4] ' how could we be so ungrateful as to disobey you , when you are so kind ? '
[S5] the king smiled , and his eyes twinkled .
[S6] ' well , let us start at once , ' said he .
[S7] ' lock your door , and put the key in your pocket . '
[S8] the woman looked as if she thought this was needless , seeing it was quite , quite certain they would never come back .
[S9] but she dared not say so , and did as the king told her .
[S10] after walking through the forest for a couple of miles , they all three reached the palace .
[S11] by the king 's orders , servants led the charcoal - burner and his wife into rooms filled with beautiful things such as they had never even dreamed of .
[S12] first , they bathed in green marble baths where the water looked like the sea .
[S13] then , they put on silken clothes that felt soft and pleasant .
[S14] when they were ready , one of the king 's special servants entered , and took them into a small hall , where dinner was laid .
[S15] this pleased them better than anything else .",,Easy,[11],yes,,"[S11] by the king 's orders , servants led the charcoal - burner and his wife into rooms filled with beautiful things such as they had never even dreamed of .","Q: where did the servants lead the couple to ?
A: into rooms filled with beautiful things ."
EV568,high,Easy,"Full context:
[S0] with this he wandered out into the crab settlement and crept about as slyly as possible near the crab 's house and tried to hear the neighbors ' gossip round about .
[S1] he wanted to find out what the crabs were saying about their chief 's death , for the old crab had been the chief of the tribe .
[S2] but he heard nothing and said to himself : "" they are all such fools that they do n't know and do n't care who murdered their chief ! ""
[S3] little did he know in his so - called "" monkey 's wisdom "" that this seeming unconcern was part of the young crab 's plan .
[S4] he purposely pretended not to know who killed his father , and also to believe that he had met his death through his own fault .
[S5] by this means he could the better keep secret the revenge on the monkey , which he was meditating .
[S6] so the monkey returned home from his walk quite content .
[S7] he told himself he had nothing now to fear .

QA:
Q: what happened because the young crab pretended to not know who killed his father ?
A: the monkey thought he had gotten away with it .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,quarrel-of-monkey-and-crab,567,outcome resolution,summary,explicit,"[S0] with this he wandered out into the crab settlement and crept about as slyly as possible near the crab 's house and tried to hear the neighbors ' gossip round about .
[S1] he wanted to find out what the crabs were saying about their chief 's death , for the old crab had been the chief of the tribe .
[S2] but he heard nothing and said to himself : "" they are all such fools that they do n't know and do n't care who murdered their chief ! ""
[S3] little did he know in his so - called "" monkey 's wisdom "" that this seeming unconcern was part of the young crab 's plan .
[S4] he purposely pretended not to know who killed his father , and also to believe that he had met his death through his own fault .
[S5] by this means he could the better keep secret the revenge on the monkey , which he was meditating .
[S6] so the monkey returned home from his walk quite content .
[S7] he told himself he had nothing now to fear .",,Easy,[0],yes,,[S0] with this he wandered out into the crab settlement and crept about as slyly as possible near the crab 's house and tried to hear the neighbors ' gossip round about .,"Q: what happened because the young crab pretended to not know who killed his father ?
A: the monkey thought he had gotten away with it ."
EV569,high,Easy,"Full context:
[S0] one day shiro was heard barking for a long time in the field at the back of his master 's house .
[S1] the old man , thinking that perhaps some birds were attacking the corn , hurried out to see what was the matter .
[S2] as soon as shiro saw his master he ran to meet him , wagging his tail .
[S3] seizing the end of his kimono , he dragged him under a large yenoki tree .
[S4] here he began to dig very industriously with his paws , yelping with joy all the time .
[S5] the old man , unable to understand what it all meant , stood looking on in bewilderment .
[S6] but shiro went on barking and digging with all his might .

QA:
Q: how did the old man feel as he watched shiro dig ?
A: bewilderment .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,story-of-old-man-who-made-withered-trees-to-flower,568,feeling,local,explicit,"[S0] one day shiro was heard barking for a long time in the field at the back of his master 's house .
[S1] the old man , thinking that perhaps some birds were attacking the corn , hurried out to see what was the matter .
[S2] as soon as shiro saw his master he ran to meet him , wagging his tail .
[S3] seizing the end of his kimono , he dragged him under a large yenoki tree .
[S4] here he began to dig very industriously with his paws , yelping with joy all the time .
[S5] the old man , unable to understand what it all meant , stood looking on in bewilderment .
[S6] but shiro went on barking and digging with all his might .",,Easy,[5],yes,,"[S5] the old man , unable to understand what it all meant , stood looking on in bewilderment .","Q: how did the old man feel as he watched shiro dig ?
A: bewilderment ."
EV570,high,Easy,"Full context:
[S0] there was once a little farmer and his wife living near coolgarrow .
[S1] they had three children , and my story happened while the youngest was a baby .
[S2] the wife was a good wife enough , but her mind was all on her family and her farm , and she hardly ever went to her knees without falling asleep , and she thought the time spent in the chapel was twice as long as it need be .
[S3] so , friends , she let her man and her two children go before her one day to mass , while she called to consult a fairy man about a disorder one of her cows had .
[S4] she was late at the chapel , and was sorry all the day after , for her husband was in grief about it , and she was very fond of him .
[S5] late that night he was wakened up by the cries of his children calling out ' mother !
[S6] mother !
[S7] ' when he sat up and rubbed his eyes , there was no wife by his side , and when he asked the little ones what was become of their mother , they said they saw the room full of nice little men and women , dressed in white and red and green , and their mother in the middle of them , going out by the door as if she was walking in her sleep .
[S8] out he ran , and searched everywhere round the house but , neither tale nor tidings did he get of her for many a day .

QA:
Q: why was the wife sorry the whole day after she was late to mass ?
A: her husband was in grief about it .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-fairy-nurse,569,causal relationship,local,explicit,"[S0] there was once a little farmer and his wife living near coolgarrow .
[S1] they had three children , and my story happened while the youngest was a baby .
[S2] the wife was a good wife enough , but her mind was all on her family and her farm , and she hardly ever went to her knees without falling asleep , and she thought the time spent in the chapel was twice as long as it need be .
[S3] so , friends , she let her man and her two children go before her one day to mass , while she called to consult a fairy man about a disorder one of her cows had .
[S4] she was late at the chapel , and was sorry all the day after , for her husband was in grief about it , and she was very fond of him .
[S5] late that night he was wakened up by the cries of his children calling out ' mother !
[S6] mother !
[S7] ' when he sat up and rubbed his eyes , there was no wife by his side , and when he asked the little ones what was become of their mother , they said they saw the room full of nice little men and women , dressed in white and red and green , and their mother in the middle of them , going out by the door as if she was walking in her sleep .
[S8] out he ran , and searched everywhere round the house but , neither tale nor tidings did he get of her for many a day .",,Easy,[4],yes,,"[S4] she was late at the chapel , and was sorry all the day after , for her husband was in grief about it , and she was very fond of him .","Q: why was the wife sorry the whole day after she was late to mass ?
A: her husband was in grief about it ."
EV571,high,Easy,"Full context:
[S0] the poor monkey sat up rubbing his back , and his face was very long as he screamed angrily .
[S1] "" oh , oh ! ""
[S2] "" how my back hurts - my back hurts me ! ""
[S3] seeing the monkey in this plight on the ground , the deer holding his leaf on high said : "" this round is finished - the hare has won . ""
[S4] kintaro then opened his luncheon box and taking out a rice - dumpling , gave it to the hare saying : "" here is your prize , and you have earned , it well ! ""

QA:
Q: what prize did kintaro give ?
A: a rice - dumpling .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,adventures-of-kintaro-golden-boy,570,action,local,explicit,"[S0] the poor monkey sat up rubbing his back , and his face was very long as he screamed angrily .
[S1] "" oh , oh ! ""
[S2] "" how my back hurts - my back hurts me ! ""
[S3] seeing the monkey in this plight on the ground , the deer holding his leaf on high said : "" this round is finished - the hare has won . ""
[S4] kintaro then opened his luncheon box and taking out a rice - dumpling , gave it to the hare saying : "" here is your prize , and you have earned , it well ! """,,Easy,[4],yes,,"[S4] kintaro then opened his luncheon box and taking out a rice - dumpling , gave it to the hare saying : "" here is your prize , and you have earned , it well ! ""","Q: what prize did kintaro give ?
A: a rice - dumpling ."
EV572,high,Easy,"Full context:
[S0] happily jonas heard his cry of distress , for walter was quite near the mill now , and he ran and helped him up .
[S1] ' what has happened ? ' he asked .
[S2] ' why did walter scream so terribly ? '
[S3] ' a wolf ! '
[S4] ' a wolf ! ' cried walter , and that was all he could say .
[S5] ' where is the wolf ? ' said jonas .
[S6] ' i do n't see any wolf . '
[S7] ' take care , he is here , he has bitten me to death , ' groaned walter .
[S8] then jonas began to laugh .
[S9] yes , he laughed so that he nearly burst his skin belt .
[S10] well , well , was that the wolf ?
[S11] was that the wolf which walter was to take by the neck and shake and throw down on its back , no matter how much it struggled ?
[S12] just look a little closer at him : he is your old friend , your own good old caro .
[S13] i quite expect he found a leg of the ram in the kiln .
[S14] when walter beat his drum , caro crept out , and when walter ran away , caro ran after him , as he so often does when walter wants to romp and play .

QA:
Q: what did caro find in the kiln ?
A: leg of the ram .",[13],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,how-brave-walter-hunted-wolves,571,action,local,explicit,"[S0] happily jonas heard his cry of distress , for walter was quite near the mill now , and he ran and helped him up .
[S1] ' what has happened ? ' he asked .
[S2] ' why did walter scream so terribly ? '
[S3] ' a wolf ! '
[S4] ' a wolf ! ' cried walter , and that was all he could say .
[S5] ' where is the wolf ? ' said jonas .
[S6] ' i do n't see any wolf . '
[S7] ' take care , he is here , he has bitten me to death , ' groaned walter .
[S8] then jonas began to laugh .
[S9] yes , he laughed so that he nearly burst his skin belt .
[S10] well , well , was that the wolf ?
[S11] was that the wolf which walter was to take by the neck and shake and throw down on its back , no matter how much it struggled ?
[S12] just look a little closer at him : he is your old friend , your own good old caro .
[S13] i quite expect he found a leg of the ram in the kiln .
[S14] when walter beat his drum , caro crept out , and when walter ran away , caro ran after him , as he so often does when walter wants to romp and play .",,Easy,[13],yes,,[S13] i quite expect he found a leg of the ram in the kiln .,"Q: what did caro find in the kiln ?
A: leg of the ram ."
EV573,high,Easy,"Full context:
[S0] "" better , "" said she , "" now that your clothes are dry , to think no more of the ducking than to go and all four of you get your heads broken , as you surely will . ""
[S1] "" that boy is a monedo or he could not perform such feats as he does . ""
[S2] but her sons paid no heed to this wise advice .
[S3] raising a great war - cry , which frightened the birds overhead nearly out of their feathers , they started for the boy 's lodge among the rocks .
[S4] the little spirit or boy - man heard them roaring forth their threats as they approached , but he did not appear to be disquieted in the least .
[S5] his sister as yet had heard nothing .
[S6] after a while she thought she could distinguish the noise of snow - shoes on the snow , at a distance , but rapidly advancing .
[S7] she looked out , and seeing the four large men coming straight to their lodge she was in great fear , and running in , exclaimed : "" he is coming , four times as strong as ever ! ""
[S8] for she supposed that the one man whom her brother had offended had become so angry as to make four of himself in order to wreak his vengeance .

QA:
Q: how did the sister feel when she saw four large men coming ?
A: great fear .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-little-spirit-or-boy-man,572,feeling,local,explicit,"[S0] "" better , "" said she , "" now that your clothes are dry , to think no more of the ducking than to go and all four of you get your heads broken , as you surely will . ""
[S1] "" that boy is a monedo or he could not perform such feats as he does . ""
[S2] but her sons paid no heed to this wise advice .
[S3] raising a great war - cry , which frightened the birds overhead nearly out of their feathers , they started for the boy 's lodge among the rocks .
[S4] the little spirit or boy - man heard them roaring forth their threats as they approached , but he did not appear to be disquieted in the least .
[S5] his sister as yet had heard nothing .
[S6] after a while she thought she could distinguish the noise of snow - shoes on the snow , at a distance , but rapidly advancing .
[S7] she looked out , and seeing the four large men coming straight to their lodge she was in great fear , and running in , exclaimed : "" he is coming , four times as strong as ever ! ""
[S8] for she supposed that the one man whom her brother had offended had become so angry as to make four of himself in order to wreak his vengeance .",,Easy,[3],yes,,"[S3] raising a great war - cry , which frightened the birds overhead nearly out of their feathers , they started for the boy 's lodge among the rocks .","Q: how did the sister feel when she saw four large men coming ?
A: great fear ."
EV574,high,Easy,"Full context:
[S0] at the entrance the black bull stopped .
[S1] "" light down here , lady , "" he said , "" for in this glen a deadly conflict awaits me , which i must face unaided and alone . ""
[S2] "" for the dark and gloomy region that lies before us is the abode of a great spirit of darkness , who worketh much ill in the world . ""
[S3] "" i would fain fight with him and overcome him ; and , by my troth , i have good hope that i shall do so . ""
[S4] "" as for thee , thou must seat thyself on this stone , and stir neither hand , nor foot , nor tongue till i return . ""
[S5] "" for , if thou but so much as move , then the evil spirit of the glen will have thee in his power . ""
[S6] "" but how shall i know what is happening to thee ? "" asked the princess anxiously , for she was beginning to grow quite fond of the huge black creature that had carried her so gallantly these last four days , "" if i have neither to move hand nor foot , nor yet to speak . ""
[S7] "" thou wilt know by the signs around thee , "" answered the bull .
[S8] "" for if everything about thee turn blue , then thou wilt know that i have vanquished the evil spirit ; but if everything about thee turn red , then the evil spirit hath vanquished me . ""
[S9] with these words he departed , and was soon lost to sight in the dark recesses of the glen , leaving the little princess sitting motionless on her stone , afraid to move so much as her little finger , in case some unknown evil fell upon her .

QA:
Q: why couldn't the youngest princess move until the black bull came back ?
A: the evil spirit of the glen would have her in his power .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-black-bull-of-norroway,573,causal relationship,local,explicit,"[S0] at the entrance the black bull stopped .
[S1] "" light down here , lady , "" he said , "" for in this glen a deadly conflict awaits me , which i must face unaided and alone . ""
[S2] "" for the dark and gloomy region that lies before us is the abode of a great spirit of darkness , who worketh much ill in the world . ""
[S3] "" i would fain fight with him and overcome him ; and , by my troth , i have good hope that i shall do so . ""
[S4] "" as for thee , thou must seat thyself on this stone , and stir neither hand , nor foot , nor tongue till i return . ""
[S5] "" for , if thou but so much as move , then the evil spirit of the glen will have thee in his power . ""
[S6] "" but how shall i know what is happening to thee ? "" asked the princess anxiously , for she was beginning to grow quite fond of the huge black creature that had carried her so gallantly these last four days , "" if i have neither to move hand nor foot , nor yet to speak . ""
[S7] "" thou wilt know by the signs around thee , "" answered the bull .
[S8] "" for if everything about thee turn blue , then thou wilt know that i have vanquished the evil spirit ; but if everything about thee turn red , then the evil spirit hath vanquished me . ""
[S9] with these words he departed , and was soon lost to sight in the dark recesses of the glen , leaving the little princess sitting motionless on her stone , afraid to move so much as her little finger , in case some unknown evil fell upon her .",,Easy,[5],yes,,"[S5] "" for , if thou but so much as move , then the evil spirit of the glen will have thee in his power . ""","Q: why couldn't the youngest princess move until the black bull came back ?
A: the evil spirit of the glen would have her in his power ."
EV575,high,Easy,"Full context:
[S0] once upon a time there was a king who had seven sons .
[S1] he was so fond of them that he never could bear to have them all away from him at once .
[S2] one of them always had to stay with him .
[S3] when they had grown up , six of them were to go forth and look for wives .
[S4] the youngest the king wanted to keep at home , and the others were to bring along a bride for him .
[S5] the king gave the six the handsomest clothes that had ever been seen , clothes that glittered from afar .
[S6] each received a horse that had cost many hundred dollars , and so they set forth .
[S7] and after they had been at the courts of many kings , and had seen many princesses , they at last came to a king who had six daughters .
[S8] such beautiful princesses they had not as yet met with .
[S9] each of them paid court to one of them , and when each had won his sweetheart , they rode back home again .
[S10] but they were so deeply in love with their brides that they altogether forgot they were also to bring back a princess for their young brother who had stayed at home .

QA:
Q: what happened because the king was so fond of his sons ?
A: he never could bear to them all away from him at once .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,anent-giant-who-did-not-have-his-heart-about-him,574,outcome resolution,local,explicit,"[S0] once upon a time there was a king who had seven sons .
[S1] he was so fond of them that he never could bear to have them all away from him at once .
[S2] one of them always had to stay with him .
[S3] when they had grown up , six of them were to go forth and look for wives .
[S4] the youngest the king wanted to keep at home , and the others were to bring along a bride for him .
[S5] the king gave the six the handsomest clothes that had ever been seen , clothes that glittered from afar .
[S6] each received a horse that had cost many hundred dollars , and so they set forth .
[S7] and after they had been at the courts of many kings , and had seen many princesses , they at last came to a king who had six daughters .
[S8] such beautiful princesses they had not as yet met with .
[S9] each of them paid court to one of them , and when each had won his sweetheart , they rode back home again .
[S10] but they were so deeply in love with their brides that they altogether forgot they were also to bring back a princess for their young brother who had stayed at home .",,Easy,[1],yes,,[S1] he was so fond of them that he never could bear to have them all away from him at once .,"Q: what happened because the king was so fond of his sons ?
A: he never could bear to them all away from him at once ."
EV576,high,Easy,"Full context:
[S0] when he had finished pacing round the ring he stepped boldly on to the enchanted ground , and walked across it ; and what was his astonishment to find that all the ghostly elves and goblins whom he had seen , were lying frozen into tiny blocks of ice , so that he was sore put to it to walk amongst them without treading upon them .
[S1] and as he approached the marble table the very hairs rose on his head at the sight of the elfin king sitting behind it , stiff and stark like his followers ; while in front of him lay the form of earl gregory , who had shared the same fate .
[S2] nothing stirred , save two coal - black ravens , who sat , one on each side of the table , as if to guard the emerald goblet , flapping their wings , and croaking hoarsely .
[S3] when earl st . clair lifted the precious cup , they rose in the air and circled round his head , screaming with rage , and threatening to dash it from his hands with their claws ; while the frozen elves , and even their mighty king himself stirred in their sleep , and half sat up , as if to lay hands on this presumptuous intruder .
[S4] but the power of the holy sign restrained them , else had earl st . clair been foiled in his quest .

QA:
Q: why didn't the elves and their kings attack earl st. clair ?
A: the power of the holy sign restrained them .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-elfin-knight,575,causal relationship,local,explicit,"[S0] when he had finished pacing round the ring he stepped boldly on to the enchanted ground , and walked across it ; and what was his astonishment to find that all the ghostly elves and goblins whom he had seen , were lying frozen into tiny blocks of ice , so that he was sore put to it to walk amongst them without treading upon them .
[S1] and as he approached the marble table the very hairs rose on his head at the sight of the elfin king sitting behind it , stiff and stark like his followers ; while in front of him lay the form of earl gregory , who had shared the same fate .
[S2] nothing stirred , save two coal - black ravens , who sat , one on each side of the table , as if to guard the emerald goblet , flapping their wings , and croaking hoarsely .
[S3] when earl st . clair lifted the precious cup , they rose in the air and circled round his head , screaming with rage , and threatening to dash it from his hands with their claws ; while the frozen elves , and even their mighty king himself stirred in their sleep , and half sat up , as if to lay hands on this presumptuous intruder .
[S4] but the power of the holy sign restrained them , else had earl st . clair been foiled in his quest .",,Easy,[4],yes,,"[S4] but the power of the holy sign restrained them , else had earl st . clair been foiled in his quest .","Q: why didn't the elves and their kings attack earl st. clair ?
A: the power of the holy sign restrained them ."
EV577,high,Easy,"Full context:
[S0] after a time aduan gradually slipped to the end of his file and rose of evening also drew near to him , so that they stood only a few feet away from each other .
[S1] but the strict rules allowed no confusion in the ranks , so they could only gaze and let their souls go out to each other .
[S2] now the butterfly dance followed the others .
[S3] this was danced by the boys and girls together , and the pairs were equal in size , age and the color of their garments .
[S4] when all the dances had ended , the dancers marched out with the goose - step .
[S5] the willow - spray dancers followed the swallow dancers , and aduan hastened in advance of his company , while rose of evening lingered along after hers .
[S6] she turned her head , and when she spied aduan she purposely let a coral pin fall from her hair .
[S7] aduan hastily hid it in his sleeve .

QA:
Q: what did rose of evening purposely drop ?
A: a coral pin fall from her hair .",[6],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,rose-of-evening,576,action,local,explicit,"[S0] after a time aduan gradually slipped to the end of his file and rose of evening also drew near to him , so that they stood only a few feet away from each other .
[S1] but the strict rules allowed no confusion in the ranks , so they could only gaze and let their souls go out to each other .
[S2] now the butterfly dance followed the others .
[S3] this was danced by the boys and girls together , and the pairs were equal in size , age and the color of their garments .
[S4] when all the dances had ended , the dancers marched out with the goose - step .
[S5] the willow - spray dancers followed the swallow dancers , and aduan hastened in advance of his company , while rose of evening lingered along after hers .
[S6] she turned her head , and when she spied aduan she purposely let a coral pin fall from her hair .
[S7] aduan hastily hid it in his sleeve .",,Easy,[6],yes,,"[S6] she turned her head , and when she spied aduan she purposely let a coral pin fall from her hair .","Q: what did rose of evening purposely drop ?
A: a coral pin fall from her hair ."
EV578,high,Easy,"Full context:
[S0] he kissed her for the last time , and was off the next minute , walking as fast as he could .
[S1] she shouted after him , and then seeing there was no use , she dressed herself and pursued him .
[S2] he never stopped , nor stayed , nor looked back , and still she kept him in sight ; and when he was on the hill she was in the hollow , and when he was in the hollow she was on the hill .
[S3] her life was almost leaving her , when , just as the sun was setting , he turned up a lane , and went into a little house .
[S4] she crawled up after him , and when she got inside there was a beautiful little boy on his knees , and he kissing and hugging him .

QA:
Q: who was the beautiful little boy in the little house ?
A: her eldest child .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-brown-bear-of-norway,577,character,local,explicit,"[S0] he kissed her for the last time , and was off the next minute , walking as fast as he could .
[S1] she shouted after him , and then seeing there was no use , she dressed herself and pursued him .
[S2] he never stopped , nor stayed , nor looked back , and still she kept him in sight ; and when he was on the hill she was in the hollow , and when he was in the hollow she was on the hill .
[S3] her life was almost leaving her , when , just as the sun was setting , he turned up a lane , and went into a little house .
[S4] she crawled up after him , and when she got inside there was a beautiful little boy on his knees , and he kissing and hugging him .",,Easy,[0],yes,,"[S0] he kissed her for the last time , and was off the next minute , walking as fast as he could .","Q: who was the beautiful little boy in the little house ?
A: her eldest child ."
EV579,high,Easy,"Full context:
[S0] once upon a time there was a master mariner who had the most unheard of good fortune in all that he undertook ; none had such splendid cargoes , and none earned so much money as he did , for everything seemed to come to him .
[S1] and it is quite certain that there were none who could risk taking the trips he did , for wherever he sailed he had fair winds , yes , it was even said that when he turned around his cap , the wind turned with it , to suit his wish .
[S2] thus he sailed for many years with cargoes of lumber , and even went as far as china , and earned money like hay .
[S3] but once he sailed the north sea with all sails set , as though he had stolen ship and cargo .
[S4] but the one who was after him sailed even more swiftly .
[S5] and that was sir urian , the devil !
[S6] with him the master mariner , as you may imagine , had made a bargain , and that very day and hour the contract expired , and the mariner had to be prepared , from moment to moment , to see him arrive to fetch him .

QA:
Q: who was after the master mariner ?
A: sir urian .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,skipper-and-sir-urian,578,character,local,explicit,"[S0] once upon a time there was a master mariner who had the most unheard of good fortune in all that he undertook ; none had such splendid cargoes , and none earned so much money as he did , for everything seemed to come to him .
[S1] and it is quite certain that there were none who could risk taking the trips he did , for wherever he sailed he had fair winds , yes , it was even said that when he turned around his cap , the wind turned with it , to suit his wish .
[S2] thus he sailed for many years with cargoes of lumber , and even went as far as china , and earned money like hay .
[S3] but once he sailed the north sea with all sails set , as though he had stolen ship and cargo .
[S4] but the one who was after him sailed even more swiftly .
[S5] and that was sir urian , the devil !
[S6] with him the master mariner , as you may imagine , had made a bargain , and that very day and hour the contract expired , and the mariner had to be prepared , from moment to moment , to see him arrive to fetch him .",,Easy,[5],yes,,"[S5] and that was sir urian , the devil !","Q: who was after the master mariner ?
A: sir urian ."
EV580,high,Easy,"Full context:
[S0] "" now , give me absolution , for my time is come , "" said he .
[S1] and they gave him absolution as speedily as might be .
[S2] then , close outside the window , the sweetest song they heard .
[S3] that ever yet since the world began was uttered by any bird .
[S4] the monks looked out and saw the bird .
[S5] its feathers all white and clean .
[S6] and there in a moment , beside it , another white bird was seen .
[S7] those two they sang together , waved their white wings , and fled , flew aloft , and vanished .
[S8] but the good old man was dead .
[S9] they buried his blessed body where lake and greensward meet .
[S10] a carven cross above his head , a holly - bush at his feet .
[S11] where spreads the beautiful water to gay or cloudy skies , the purple peaks of killarney from ancient woods arise .

QA:
Q: what did the monks do to the blessed body ?
A: buried his blessed body .",[9],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-abbot-of-inisfalen,579,action,local,explicit,"[S0] "" now , give me absolution , for my time is come , "" said he .
[S1] and they gave him absolution as speedily as might be .
[S2] then , close outside the window , the sweetest song they heard .
[S3] that ever yet since the world began was uttered by any bird .
[S4] the monks looked out and saw the bird .
[S5] its feathers all white and clean .
[S6] and there in a moment , beside it , another white bird was seen .
[S7] those two they sang together , waved their white wings , and fled , flew aloft , and vanished .
[S8] but the good old man was dead .
[S9] they buried his blessed body where lake and greensward meet .
[S10] a carven cross above his head , a holly - bush at his feet .
[S11] where spreads the beautiful water to gay or cloudy skies , the purple peaks of killarney from ancient woods arise .",,Easy,[9],yes,,[S9] they buried his blessed body where lake and greensward meet .,"Q: what did the monks do to the blessed body ?
A: buried his blessed body ."
