sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context,qa
EV277,high,Easy,"Full context:
[S0] far rua , seeing what he had seen , was of the same opinion himself ; his knees knocked together with the terror of finn 's return , and he accordingly hastened in to bid oonagh farewell , and to assure her that , from that day out , he never wished to hear of , much less to see , her husband .
[S1] "" i admit fairly that i 'm not a match for him , "" said he , "" strong as i am . ""
[S2] "" tell him i will avoid him as i would the plague , and that i will make myself scarce in this part of the country while i live . ""
[S3] finn , in the meantime , had gone into the cradle , where he lay very quietly , his heart in his mouth with delight that far rua was about to take his departure without discovering the tricks that been played off on him .
[S4] "" it 's well for you , "" said oonagh , "" that he does n't happen to be here , for it 's nothing but hawk 's meat he 'd make of you . ""
[S5] "" i know that , "" said far rua , "" divel a thing else he 'd make of me ; but , before i go , will you let me feel what kind of teeth they are that can eat griddle - cakes like that ? ""
[S6] and he pointed to it as he spoke .
[S7] "" with all the pleasure in life , "" says she ; "" only as they 're far back in his head you must put your finger a good way in . ""
[S8] far rua was surprised to find so powerful a set of grinders in one so young ; but he was still much more so on finding , when he took his hand from finn 's mouth , that he had left the very finger upon which his whole strength depended behind him .
[S9] he gave one loud groan and fell down at once with terror and weakness .
[S10] this was all finn wanted , who now knew that his most powerful and bitterest enemy was completely at his mercy .
[S11] he instantly started out of the cradle , and in a few minutes the great far rua , that was for such a length of time the terror of him and all his followers , was no more .

QA:
Q: what happened after far rua laid a finger where finn's strength depended ?
A: far rua gave one loud groan and fell down at once with terror and weakness .",[9],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,a-legend-of-knockmany,276,outcome resolution,local,explicit,"[S0] far rua , seeing what he had seen , was of the same opinion himself ; his knees knocked together with the terror of finn 's return , and he accordingly hastened in to bid oonagh farewell , and to assure her that , from that day out , he never wished to hear of , much less to see , her husband .
[S1] "" i admit fairly that i 'm not a match for him , "" said he , "" strong as i am . ""
[S2] "" tell him i will avoid him as i would the plague , and that i will make myself scarce in this part of the country while i live . ""
[S3] finn , in the meantime , had gone into the cradle , where he lay very quietly , his heart in his mouth with delight that far rua was about to take his departure without discovering the tricks that been played off on him .
[S4] "" it 's well for you , "" said oonagh , "" that he does n't happen to be here , for it 's nothing but hawk 's meat he 'd make of you . ""
[S5] "" i know that , "" said far rua , "" divel a thing else he 'd make of me ; but , before i go , will you let me feel what kind of teeth they are that can eat griddle - cakes like that ? ""
[S6] and he pointed to it as he spoke .
[S7] "" with all the pleasure in life , "" says she ; "" only as they 're far back in his head you must put your finger a good way in . ""
[S8] far rua was surprised to find so powerful a set of grinders in one so young ; but he was still much more so on finding , when he took his hand from finn 's mouth , that he had left the very finger upon which his whole strength depended behind him .
[S9] he gave one loud groan and fell down at once with terror and weakness .
[S10] this was all finn wanted , who now knew that his most powerful and bitterest enemy was completely at his mercy .
[S11] he instantly started out of the cradle , and in a few minutes the great far rua , that was for such a length of time the terror of him and all his followers , was no more .",,Easy,[9],yes,,[S9] he gave one loud groan and fell down at once with terror and weakness .,"Q: what happened after far rua laid a finger where finn's strength depended ?
A: far rua gave one loud groan and fell down at once with terror and weakness ."
EV278,high,Easy,"Full context:
[S0] but , when he came to his abbey , he found a wondrous change .
[S1] he saw no friendly faces there , for every face was strange .
[S2] the strange men spoke unto him .
[S3] and he heard from all and each the foreign tongue of the sassenach , not wholesome irish speech .
[S4] then the oldest monk came forward .
[S5] in irish tongue , he spoke : "" you wearest the holy augustine 's dress , and who hath given it to you ? ""
[S6] "" i wear the holy augustine 's dress , and cormac is my name . ""
[S7] "" the abbot of this good abbey by grace of god i am . ""
[S8] "" i went forth to pray , at the dawn of day . ""
[S9] "" and when my prayers were said , i hearken'd awhile to a little bird that sung above my head . ""
[S10] the monks to him made answer , "" two hundred years have gone over , since our abbot cormac went through the gate , and never was heard of more . ""
[S11] "" matthias now is our abbot , and twenty have pass'd away . ""
[S12] "" the stranger is lord of ireland . ""
[S13] "" we live in an evil day . ""
[S14] "" days will come and go . "" he said , "" and the world will pass away . ""
[S15] "" in heaven a day is a thousand years , a thousand years are a day . ""

QA:
Q: who was the strange men's abbot ?
A: matthias .",[11],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-abbot-of-inisfalen,277,character,local,explicit,"[S0] but , when he came to his abbey , he found a wondrous change .
[S1] he saw no friendly faces there , for every face was strange .
[S2] the strange men spoke unto him .
[S3] and he heard from all and each the foreign tongue of the sassenach , not wholesome irish speech .
[S4] then the oldest monk came forward .
[S5] in irish tongue , he spoke : "" you wearest the holy augustine 's dress , and who hath given it to you ? ""
[S6] "" i wear the holy augustine 's dress , and cormac is my name . ""
[S7] "" the abbot of this good abbey by grace of god i am . ""
[S8] "" i went forth to pray , at the dawn of day . ""
[S9] "" and when my prayers were said , i hearken'd awhile to a little bird that sung above my head . ""
[S10] the monks to him made answer , "" two hundred years have gone over , since our abbot cormac went through the gate , and never was heard of more . ""
[S11] "" matthias now is our abbot , and twenty have pass'd away . ""
[S12] "" the stranger is lord of ireland . ""
[S13] "" we live in an evil day . ""
[S14] "" days will come and go . "" he said , "" and the world will pass away . ""
[S15] "" in heaven a day is a thousand years , a thousand years are a day . """,,Easy,[11],yes,,"[S11] "" matthias now is our abbot , and twenty have pass'd away . ""","Q: who was the strange men's abbot ?
A: matthias ."
EV279,high,Easy,"Full context:
[S0] then the paper boat fell to pieces , and the soldier sank into the water and immediately afterwards was swallowed up by a great fish .
[S1] oh how dark it was inside the fish !
[S2] a great deal darker than in the tunnel , and narrower too , but the tin soldier continued firm , and lay at full length shouldering his musket .

QA:
Q: what happened after the boat fell to pieces ?
A: the soldier was swallowed by a fish .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,brave-tin-soldier,278,outcome resolution,local,explicit,"[S0] then the paper boat fell to pieces , and the soldier sank into the water and immediately afterwards was swallowed up by a great fish .
[S1] oh how dark it was inside the fish !
[S2] a great deal darker than in the tunnel , and narrower too , but the tin soldier continued firm , and lay at full length shouldering his musket .",,Easy,[0],yes,,"[S0] then the paper boat fell to pieces , and the soldier sank into the water and immediately afterwards was swallowed up by a great fish .","Q: what happened after the boat fell to pieces ?
A: the soldier was swallowed by a fish ."
EV280,high,Easy,"Full context:
[S0] "" i am very glad that you have found it . let us eat it now , for i am hungry , "" said the o fii san .
[S1] he brought out the kitchen knife , and , placing the peach on a board , was about to cut it when , wonderful to tell , the peach split in two of itself and a clear voice said : "" wait a bit , old man ! ""
[S2] and out stepped a beautiful little child .
[S3] the old man and his wife were both so astonished at what they saw that they fell to the ground .
[S4] the child spoke again : "" do n't be afraid . ""
[S5] "" i am no demon or fairy . ""
[S6] "" i will tell you the truth . ""
[S7] "" heaven has had compassion on you . ""
[S8] "" every day and every night you have lamented that you had no child . ""
[S9] "" your cry has been heard and i am sent to be the son of your old age ! ""

QA:
Q: why was the beautiful child sent to the couple ?
A: to be the son of their old age .",[9],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,momotaro-story-of-son-of-peach,279,causal relationship,local,explicit,"[S0] "" i am very glad that you have found it . let us eat it now , for i am hungry , "" said the o fii san .
[S1] he brought out the kitchen knife , and , placing the peach on a board , was about to cut it when , wonderful to tell , the peach split in two of itself and a clear voice said : "" wait a bit , old man ! ""
[S2] and out stepped a beautiful little child .
[S3] the old man and his wife were both so astonished at what they saw that they fell to the ground .
[S4] the child spoke again : "" do n't be afraid . ""
[S5] "" i am no demon or fairy . ""
[S6] "" i will tell you the truth . ""
[S7] "" heaven has had compassion on you . ""
[S8] "" every day and every night you have lamented that you had no child . ""
[S9] "" your cry has been heard and i am sent to be the son of your old age ! """,,Easy,[9],yes,,"[S9] "" your cry has been heard and i am sent to be the son of your old age ! ""","Q: why was the beautiful child sent to the couple ?
A: to be the son of their old age ."
EV281,high,Easy,"Full context:
[S0] ' oh , you wicked monster ! ' thought prince milan , ' you might as well have put me to death at once . '
[S1] sadly he returned to his room , and with bent head sat brooding over his cruel fate till evening .
[S2] when it grew dark , a little bee flew by , and knocking at the window , it said , ' open , and let me in . '
[S3] milan opened the window quickly , and as soon as the bee had entered , it changed into the beautiful hyacinthia .
[S4] ' good evening , prince milan . '
[S5] ' why are you so sad ? '
[S6] ' how can i help being sad ? '
[S7] ' your father threatens me with death , and i see myself already without a head . '
[S8] ' and what have you made up your mind to do ? '
[S9] ' there 's nothing to be done , and after all i suppose one can only die once . '

QA:
Q: what did the prince do until late evening ?
A: sat brooding over his cruel fate .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,king-kojata,280,action,local,explicit,"[S0] ' oh , you wicked monster ! ' thought prince milan , ' you might as well have put me to death at once . '
[S1] sadly he returned to his room , and with bent head sat brooding over his cruel fate till evening .
[S2] when it grew dark , a little bee flew by , and knocking at the window , it said , ' open , and let me in . '
[S3] milan opened the window quickly , and as soon as the bee had entered , it changed into the beautiful hyacinthia .
[S4] ' good evening , prince milan . '
[S5] ' why are you so sad ? '
[S6] ' how can i help being sad ? '
[S7] ' your father threatens me with death , and i see myself already without a head . '
[S8] ' and what have you made up your mind to do ? '
[S9] ' there 's nothing to be done , and after all i suppose one can only die once . '",,Easy,[1],yes,,"[S1] sadly he returned to his room , and with bent head sat brooding over his cruel fate till evening .","Q: what did the prince do until late evening ?
A: sat brooding over his cruel fate ."
EV282,high,Easy,"Full context:
[S0] once upon a time there was a girl who was to go to the wood and drive the cattle home ; but she did not find the herd , and losing her way instead , came to a great hill .
[S1] it had gates and doors and she went in .
[S2] there stood a table covered with all sorts of good things to eat .
[S3] and there stood a bed as well , and in the bed lay a great snake .
[S4] the snake said to the girl : "" sit down , if you choose ! ""
[S5] "" eat , if you choose ! ""
[S6] "" come and lie down in the bed , if you choose ! ""
[S7] "" but if you do not choose , then do not do so . ""
[S8] so the girl did nothing at all .
[S9] at last the snake said : "" some people are coming now who want you to dance with them . ""
[S10] "" but do not go along with them . ""
[S11] straightway people arrived who wanted to dance with the girl ; but she would hear nothing of it .

QA:
Q: who was to go to the woods and drive the cattle home ?
A: a girl .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,girl-and-snake,281,character,local,explicit,"[S0] once upon a time there was a girl who was to go to the wood and drive the cattle home ; but she did not find the herd , and losing her way instead , came to a great hill .
[S1] it had gates and doors and she went in .
[S2] there stood a table covered with all sorts of good things to eat .
[S3] and there stood a bed as well , and in the bed lay a great snake .
[S4] the snake said to the girl : "" sit down , if you choose ! ""
[S5] "" eat , if you choose ! ""
[S6] "" come and lie down in the bed , if you choose ! ""
[S7] "" but if you do not choose , then do not do so . ""
[S8] so the girl did nothing at all .
[S9] at last the snake said : "" some people are coming now who want you to dance with them . ""
[S10] "" but do not go along with them . ""
[S11] straightway people arrived who wanted to dance with the girl ; but she would hear nothing of it .",,Easy,[0],yes,,"[S0] once upon a time there was a girl who was to go to the wood and drive the cattle home ; but she did not find the herd , and losing her way instead , came to a great hill .","Q: who was to go to the woods and drive the cattle home ?
A: a girl ."
EV283,high,Easy,"Full context:
[S0] ' what is the matter , jegu ? '
[S1] ' you must n't despair yet . '
[S2] the young man glanced up in surprise , and asked who was there .
[S3] ' it is i , the brownie of the lake , ' replied the voice .
[S4] ' but where are you ? ' inquired jegu .
[S5] 'look close , and you will see me among the reeds in the form of a little green frog .
[S6] i can take , ' he added proudly , ' any shape i choose , and even , which is much harder , be invisible if i want to .
[S7] ' ' then show yourself to me in the shape in which your family generally appear , ' replied jegu . '
[S8] certainly , if you wish , ' and the frog jumped on the back of one of the horses , and changed into a little dwarf , all dressed in green .

QA:
Q: what did the brownie of the lake turn himself into from a frog ?
A: a little dwarf , all dressed in green .",[8],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-brownie-of-the-lake,282,action,local,explicit,"[S0] ' what is the matter , jegu ? '
[S1] ' you must n't despair yet . '
[S2] the young man glanced up in surprise , and asked who was there .
[S3] ' it is i , the brownie of the lake , ' replied the voice .
[S4] ' but where are you ? ' inquired jegu .
[S5] 'look close , and you will see me among the reeds in the form of a little green frog .
[S6] i can take , ' he added proudly , ' any shape i choose , and even , which is much harder , be invisible if i want to .
[S7] ' ' then show yourself to me in the shape in which your family generally appear , ' replied jegu . '
[S8] certainly , if you wish , ' and the frog jumped on the back of one of the horses , and changed into a little dwarf , all dressed in green .",,Easy,[8],yes,,"[S8] certainly , if you wish , ' and the frog jumped on the back of one of the horses , and changed into a little dwarf , all dressed in green .","Q: what did the brownie of the lake turn himself into from a frog ?
A: a little dwarf , all dressed in green ."
EV284,high,Easy,"Full context:
[S0] the giant passed on before me and crossed eas roe ( now ballyshannon ) , of the son of modhuirn , without wetting his foot .
[S1] i leaped over it after him .
[S2] he then directed his course towards the estuary of binn - edair , keeping the circuit of eire to his right hand .
[S3] the giant leaped over the estuary , and it was a leap similar to flight over the sea .
[S4] i sprang after him , and having caught him by the small of the back , laid him prostrate on the earth .
[S5] ' you have dealt unjustly by me , o fionn , ' cried the giant .
[S6] ' for it was not with you i arranged the combat , but with the fenians . '
[S7] i replied that the fenians were not perfect , except i myself were with them .
[S8] we had not remained long thus when liagan luaimneach , from luachar deaghaidh , came to us .
[S9] he was followed by caoilte mac ronan , together with the swiftest of the fenians .
[S10] each of them couched his javelin , intending to drive it through the giant and kill him in my arms , but i protected him from their attacks .
[S11] soon after this the main body of the fenians arrived .
[S12] they enquired what was the cause of the delay that the giant had not been slain .
[S13] ' that is bad counsel , ' said the giant , ' for a better man than i am would be slain in my eric . '
[S14] we bound the giant strongly on that occasion .
[S15] soon after bran beag o'buadhchan came to invite me to a feast , and all the fenians of eire , who had been present , accompanied him to his house .

QA:
Q: who came to fionn and the giant ?
A: liagan luaimneach , from luachar deaghaidh .",[8],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,festivities-at-the-house-of-conan,283,character,local,explicit,"[S0] the giant passed on before me and crossed eas roe ( now ballyshannon ) , of the son of modhuirn , without wetting his foot .
[S1] i leaped over it after him .
[S2] he then directed his course towards the estuary of binn - edair , keeping the circuit of eire to his right hand .
[S3] the giant leaped over the estuary , and it was a leap similar to flight over the sea .
[S4] i sprang after him , and having caught him by the small of the back , laid him prostrate on the earth .
[S5] ' you have dealt unjustly by me , o fionn , ' cried the giant .
[S6] ' for it was not with you i arranged the combat , but with the fenians . '
[S7] i replied that the fenians were not perfect , except i myself were with them .
[S8] we had not remained long thus when liagan luaimneach , from luachar deaghaidh , came to us .
[S9] he was followed by caoilte mac ronan , together with the swiftest of the fenians .
[S10] each of them couched his javelin , intending to drive it through the giant and kill him in my arms , but i protected him from their attacks .
[S11] soon after this the main body of the fenians arrived .
[S12] they enquired what was the cause of the delay that the giant had not been slain .
[S13] ' that is bad counsel , ' said the giant , ' for a better man than i am would be slain in my eric . '
[S14] we bound the giant strongly on that occasion .
[S15] soon after bran beag o'buadhchan came to invite me to a feast , and all the fenians of eire , who had been present , accompanied him to his house .",,Easy,[8],yes,,"[S8] we had not remained long thus when liagan luaimneach , from luachar deaghaidh , came to us .","Q: who came to fionn and the giant ?
A: liagan luaimneach , from luachar deaghaidh ."
EV285,high,Easy,"Full context:
[S0] for seven days she wandered about , eating only the fruit that hung from the trees above her , and every night she climbed up and tucked herself safely among the creepers which bound together the big branches , so that neither lions nor tigers nor panthers might get at her .
[S1] when she woke up on the seventh morning she saw from her perch smoke coming up from a little town on the edge of the forest .
[S2] the sight of the huts made her feel more lonely and helpless than before .
[S3] she longed desperately for a draught of milk from a gourd , for there were no streams in that part , and she was very thirsty , but how was she to earn anything with only one hand ?
[S4] and at this thought her courage failed , and she began to cry bitterly .
[S5] it happened that the king 's son had come out from the town very early to shoot birds , and when the sun grew hot he left tired .

QA:
Q: what did the girl eat in the forest ?
A: only the fruit that hung from the trees above her .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-one-handed-girl,284,action,local,explicit,"[S0] for seven days she wandered about , eating only the fruit that hung from the trees above her , and every night she climbed up and tucked herself safely among the creepers which bound together the big branches , so that neither lions nor tigers nor panthers might get at her .
[S1] when she woke up on the seventh morning she saw from her perch smoke coming up from a little town on the edge of the forest .
[S2] the sight of the huts made her feel more lonely and helpless than before .
[S3] she longed desperately for a draught of milk from a gourd , for there were no streams in that part , and she was very thirsty , but how was she to earn anything with only one hand ?
[S4] and at this thought her courage failed , and she began to cry bitterly .
[S5] it happened that the king 's son had come out from the town very early to shoot birds , and when the sun grew hot he left tired .",,Easy,[0],yes,,"[S0] for seven days she wandered about , eating only the fruit that hung from the trees above her , and every night she climbed up and tucked herself safely among the creepers which bound together the big branches , so that neither lions nor tigers nor panthers might get at her .","Q: what did the girl eat in the forest ?
A: only the fruit that hung from the trees above her ."
EV286,high,Easy,"Full context:
[S0] he plucked this flower and went with it to the castle ; and there everything which he touched with the flower was freed from the enchantment , and he got his jorinde back again through it .
[S1] when he awoke in the morning he began to seek mountain and valley to find such a flower .
[S2] he sought it for eight days , and on the ninth early in the morning he found the blood - red flower .
[S3] in its centre was a large dew - drop , as big as the most lovely pearl .
[S4] he travelled day and night with this flower till he arrived at the castle .
[S5] when he came within a hundred paces of it he did not cease to be able to move , but he went on till he reached the gate .

QA:
Q: where did joringel go the next morning ?
A: mountain and valley .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,jorinde-and-joringel,285,setting,local,explicit,"[S0] he plucked this flower and went with it to the castle ; and there everything which he touched with the flower was freed from the enchantment , and he got his jorinde back again through it .
[S1] when he awoke in the morning he began to seek mountain and valley to find such a flower .
[S2] he sought it for eight days , and on the ninth early in the morning he found the blood - red flower .
[S3] in its centre was a large dew - drop , as big as the most lovely pearl .
[S4] he travelled day and night with this flower till he arrived at the castle .
[S5] when he came within a hundred paces of it he did not cease to be able to move , but he went on till he reached the gate .",,Easy,[1],yes,,[S1] when he awoke in the morning he began to seek mountain and valley to find such a flower .,"Q: where did joringel go the next morning ?
A: mountain and valley ."
EV287,high,Easy,"Full context:
[S0] one evening , when there was a lovely sunset , a whole flock of beautiful great birds rose out of the bushes .
[S1] the duckling had never seen any so handsome .
[S2] they were brilliantly white , with long supple necks .
[S3] they were swans , and they uttered a strange sound and spread their splendid long wings and flew far away from the cold region to warmer lands , and unfrozen lakes .
[S4] they mounted so high , so high that the ugly little duckling was strangely moved ; he whirled himself round in the water like a wheel , he stretched his neck straight up into the air after them and uttered such a loud cry , so strange , that he was quite frightened at it himself .
[S5] oh , he could not forget those beautiful birds , those wonderful birds !
[S6] and the moment they were out of sight he dived right down to the bottom of the water , and when he came up again he was almost beside himself .
[S7] he did n't know what the birds were called or which way they were flying , but he loved them as he had never loved anything yet .
[S8] he was not envious of them -- how could it enter his mind to wish for such beauty for himself -- he would have been happy if even the ducks had let him into their company -- poor ugly creature .

QA:
Q: why wasn't the duckling envious of the swans ?
A: he would have been happy if even the ducks had let him into their company .",[8],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-ugly-duckling,286,causal relationship,local,explicit,"[S0] one evening , when there was a lovely sunset , a whole flock of beautiful great birds rose out of the bushes .
[S1] the duckling had never seen any so handsome .
[S2] they were brilliantly white , with long supple necks .
[S3] they were swans , and they uttered a strange sound and spread their splendid long wings and flew far away from the cold region to warmer lands , and unfrozen lakes .
[S4] they mounted so high , so high that the ugly little duckling was strangely moved ; he whirled himself round in the water like a wheel , he stretched his neck straight up into the air after them and uttered such a loud cry , so strange , that he was quite frightened at it himself .
[S5] oh , he could not forget those beautiful birds , those wonderful birds !
[S6] and the moment they were out of sight he dived right down to the bottom of the water , and when he came up again he was almost beside himself .
[S7] he did n't know what the birds were called or which way they were flying , but he loved them as he had never loved anything yet .
[S8] he was not envious of them -- how could it enter his mind to wish for such beauty for himself -- he would have been happy if even the ducks had let him into their company -- poor ugly creature .",,Easy,[8],yes,,[S8] he was not envious of them -- how could it enter his mind to wish for such beauty for himself -- he would have been happy if even the ducks had let him into their company -- poor ugly creature .,"Q: why wasn't the duckling envious of the swans ?
A: he would have been happy if even the ducks had let him into their company ."
EV288,high,Easy,"Full context:
[S0] next day the ball was taken out by the boy .
[S1] the top saw it flying high in the air , like a bird , till it would go quite out of sight .
[S2] each time it came back , as it touched the earth , it gave a higher leap than before , either because it longed to fly upwards , or from having a spanish cork in its body .
[S3] but the ninth time it rose in the air , it remained away , and did not return .
[S4] the boy searched everywhere for it , but he searched in vain , for it could not be found ; it was gone .
[S5] "" i know very well where she is , "" sighed the top ; "" she is in the swallow 's nest , and has married the swallow . ""

QA:
Q: why did the ball leap higher than before whenever it touched the earth ?
A: either because it longed to fly upwards or from having a spanish cork in its body .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-top-and-ball,287,causal relationship,local,explicit,"[S0] next day the ball was taken out by the boy .
[S1] the top saw it flying high in the air , like a bird , till it would go quite out of sight .
[S2] each time it came back , as it touched the earth , it gave a higher leap than before , either because it longed to fly upwards , or from having a spanish cork in its body .
[S3] but the ninth time it rose in the air , it remained away , and did not return .
[S4] the boy searched everywhere for it , but he searched in vain , for it could not be found ; it was gone .
[S5] "" i know very well where she is , "" sighed the top ; "" she is in the swallow 's nest , and has married the swallow . """,,Easy,[2],yes,,"[S2] each time it came back , as it touched the earth , it gave a higher leap than before , either because it longed to fly upwards , or from having a spanish cork in its body .","Q: why did the ball leap higher than before whenever it touched the earth ?
A: either because it longed to fly upwards or from having a spanish cork in its body ."
EV289,high,Easy,"Full context:
[S0] the fowl looked at it first with one eye and then with the other , for she did not know what the end of this writhing would be .
[S1] "" it does n't do that with a good will , "" thought the fowl , and lifted up her head to peck at the caterpillar .
[S2] the toad was so horrified at this , that she came crawling straight up towards the fowl .
[S3] "" aha , it has allies , "" quoth the fowl .
[S4] "" just look at the crawling thing ! ""
[S5] and then the fowl turned away .
[S6] "" i do n't care for the little green morsel ; it would only tickle my throat . ""
[S7] the other fowls took the same view of it , and they all turned away together .
[S8] "" i writhed myself free , "" said the caterpillar .
[S9] "" what a good thing it is when one has presence of mind ! ""
[S10] "" but the hardest thing remains to be done , and that is to get on my leaf again . ""
[S11] "" where is it ? ""

QA:
Q: how did the little toad feel after watching the interaction between the fowl and the catepillar ?
A: horrified .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-toad,288,feeling,local,explicit,"[S0] the fowl looked at it first with one eye and then with the other , for she did not know what the end of this writhing would be .
[S1] "" it does n't do that with a good will , "" thought the fowl , and lifted up her head to peck at the caterpillar .
[S2] the toad was so horrified at this , that she came crawling straight up towards the fowl .
[S3] "" aha , it has allies , "" quoth the fowl .
[S4] "" just look at the crawling thing ! ""
[S5] and then the fowl turned away .
[S6] "" i do n't care for the little green morsel ; it would only tickle my throat . ""
[S7] the other fowls took the same view of it , and they all turned away together .
[S8] "" i writhed myself free , "" said the caterpillar .
[S9] "" what a good thing it is when one has presence of mind ! ""
[S10] "" but the hardest thing remains to be done , and that is to get on my leaf again . ""
[S11] "" where is it ? """,,Easy,[2],yes,,"[S2] the toad was so horrified at this , that she came crawling straight up towards the fowl .","Q: how did the little toad feel after watching the interaction between the fowl and the catepillar ?
A: horrified ."
EV290,high,Easy,"Full context:
[S0] he acquired all sorts of magic powers by means of which he extended his life - span .
[S1] once he hired a servant to do his bidding .
[S2] he agreed to give him a hundred pieces of copper daily ; yet he did not pay him , and finally he owed him seven million , two hundred thousand pieces of copper .
[S3] then he mounted a black steer and rode to the west .
[S4] he wanted to take his servant along .
[S5] but when they reached the han - gu pass , the servant refused to go further , and insisted on being paid .
[S6] yet laotsze gave him nothing .

QA:
Q: how did laotsze extend his life-span ?
A: acquired all sorts of magic powers .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,laotsze,289,action,local,explicit,"[S0] he acquired all sorts of magic powers by means of which he extended his life - span .
[S1] once he hired a servant to do his bidding .
[S2] he agreed to give him a hundred pieces of copper daily ; yet he did not pay him , and finally he owed him seven million , two hundred thousand pieces of copper .
[S3] then he mounted a black steer and rode to the west .
[S4] he wanted to take his servant along .
[S5] but when they reached the han - gu pass , the servant refused to go further , and insisted on being paid .
[S6] yet laotsze gave him nothing .",,Easy,[0],yes,,[S0] he acquired all sorts of magic powers by means of which he extended his life - span .,"Q: how did laotsze extend his life-span ?
A: acquired all sorts of magic powers ."
EV291,high,Easy,"Full context:
[S0] his can of milk was standing on the green , just where he had laid it down when he went to sleep .
[S1] it seemed to him as if it were only yesternight that the farmer had given it to him .
[S2] but when he reached his home he was speedily undeceived .
[S3] for his wife looked at him as if he were a ghost , and the children whom he had left wee , toddling things were now well - grown boys and girls , who stared at him as if he had been an utter stranger .
[S4] "" where have you been these long , long years ? "" cried his wife when she had gathered her wits and seen that it was really he , and not a spirit .
[S5] "" and how could you find it in thy heart to leave the children and me alone ? ""
[S6] and then he knew that the one day he had passed in fairy - land had lasted seven whole years , and he realised how heavy the punishment had been which the wee folk had laid upon him .

QA:
Q: what did the poor man see on the grass ?
A: his can of milk .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-fairies-of-merlin-crag,290,action,local,explicit,"[S0] his can of milk was standing on the green , just where he had laid it down when he went to sleep .
[S1] it seemed to him as if it were only yesternight that the farmer had given it to him .
[S2] but when he reached his home he was speedily undeceived .
[S3] for his wife looked at him as if he were a ghost , and the children whom he had left wee , toddling things were now well - grown boys and girls , who stared at him as if he had been an utter stranger .
[S4] "" where have you been these long , long years ? "" cried his wife when she had gathered her wits and seen that it was really he , and not a spirit .
[S5] "" and how could you find it in thy heart to leave the children and me alone ? ""
[S6] and then he knew that the one day he had passed in fairy - land had lasted seven whole years , and he realised how heavy the punishment had been which the wee folk had laid upon him .",,Easy,[0],yes,,"[S0] his can of milk was standing on the green , just where he had laid it down when he went to sleep .","Q: what did the poor man see on the grass ?
A: his can of milk ."
