sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context,qa
EV421,high,Easy,"Full context:
[S0] so as soon as the sun had gone down , the king said to the huntsmen : "" now , come and show me the little house in the wood . ""
[S1] and when he got to the door he knocked at it , and cried , "" little sister , let me in ! ""
[S2] then the door opened , and the king went in , and there stood a maiden more beautiful than any he had seen before .
[S3] the maiden shrieked out when she saw , instead of the fawn , a man standing there with a gold crown on his head .
[S4] but the king looked kindly on her , took her by the hand , and said , "" will you go with me to my castle , and be my dear wife ? ""
[S5] "" oh yes , "" answered the maiden , "" but the fawn must come too . ""
[S6] "" i could not leave him . ""
[S7] and the king said , "" he shall remain with you as long as you live , and shall lack nothing . ""
[S8] then the fawn came bounding in , and the sister tied the cord of rushes to him , and led him by her own hand out of the little house .

QA:
Q: who did the maiden insist on bringing with her to the castle ?
A: the fawn .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,brother-sister,420,character,local,explicit,"[S0] so as soon as the sun had gone down , the king said to the huntsmen : "" now , come and show me the little house in the wood . ""
[S1] and when he got to the door he knocked at it , and cried , "" little sister , let me in ! ""
[S2] then the door opened , and the king went in , and there stood a maiden more beautiful than any he had seen before .
[S3] the maiden shrieked out when she saw , instead of the fawn , a man standing there with a gold crown on his head .
[S4] but the king looked kindly on her , took her by the hand , and said , "" will you go with me to my castle , and be my dear wife ? ""
[S5] "" oh yes , "" answered the maiden , "" but the fawn must come too . ""
[S6] "" i could not leave him . ""
[S7] and the king said , "" he shall remain with you as long as you live , and shall lack nothing . ""
[S8] then the fawn came bounding in , and the sister tied the cord of rushes to him , and led him by her own hand out of the little house .",,Easy,[3],yes,,"[S3] the maiden shrieked out when she saw , instead of the fawn , a man standing there with a gold crown on his head .","Q: who did the maiden insist on bringing with her to the castle ?
A: the fawn ."
EV422,high,Easy,"Full context:
[S0] ' where did this ring come from ? ' asked she , ' for such good luck is not wo nt to befall on you . '
[S1] ' the man to whom this ring belonged you shall see here in the evening , ' answered the shepherd ; ' he is kilweh , son of kilydd , cousin to king arthur , and he has come to seek olwen . '
[S2] and when the wife heard that she knew that kilweh was her nephew , and her heart yearned after him , half with joy at the thought of seeing him , and half with sorrow for the doom she feared .
[S3] soon they heard steps approaching , and kai and the rest entered into the house and ate and drank .
[S4] after that the woman opened a chest , and out of it came a youth with curling yellow hair .

QA:
Q: why did the shepherd's wife feel excited when she heard about kilweh ?
A: she knew that kilweh was her nephew .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-winning-of-olwen,421,causal relationship,local,explicit,"[S0] ' where did this ring come from ? ' asked she , ' for such good luck is not wo nt to befall on you . '
[S1] ' the man to whom this ring belonged you shall see here in the evening , ' answered the shepherd ; ' he is kilweh , son of kilydd , cousin to king arthur , and he has come to seek olwen . '
[S2] and when the wife heard that she knew that kilweh was her nephew , and her heart yearned after him , half with joy at the thought of seeing him , and half with sorrow for the doom she feared .
[S3] soon they heard steps approaching , and kai and the rest entered into the house and ate and drank .
[S4] after that the woman opened a chest , and out of it came a youth with curling yellow hair .",,Easy,[2],yes,,"[S2] and when the wife heard that she knew that kilweh was her nephew , and her heart yearned after him , half with joy at the thought of seeing him , and half with sorrow for the doom she feared .","Q: why did the shepherd's wife feel excited when she heard about kilweh ?
A: she knew that kilweh was her nephew ."
EV423,high,Easy,"Full context:
[S0] jemima puddle - duck went up the cart - road for the last time , on a sunny afternoon .
[S1] she was rather burdened with bunches of herbs and two onions in a bag .
[S2] she flew over the wood , and alighted opposite the house of the bushy long - tailed gentleman .
[S3] he was sitting on a log ; he sniffed the air , and kept glancing uneasily round the wood .
[S4] when jemima alighted he quite jumped .
[S5] "" come into the house as soon as you have looked at your eggs . ""
[S6] "" give me the herbs for the omelette . ""
[S7] "" be sharp ! ""
[S8] he was rather abrupt .
[S9] jemima puddle - duck had never heard him speak like that .
[S10] she felt surprised , and uncomfortable .
[S11] while she was inside she heard pattering feet round the back of the shed .
[S12] some one with a black nose sniffed at the bottom of the door , and then locked it .
[S13] jemima became much alarmed .

QA:
Q: what happened when jemina entered into the ouse ?
A: someone with a black nose sniffed at the bottom of the door , and then locked it .",[12],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-tale-of-jemina-puddle-duck,422,outcome resolution,local,explicit,"[S0] jemima puddle - duck went up the cart - road for the last time , on a sunny afternoon .
[S1] she was rather burdened with bunches of herbs and two onions in a bag .
[S2] she flew over the wood , and alighted opposite the house of the bushy long - tailed gentleman .
[S3] he was sitting on a log ; he sniffed the air , and kept glancing uneasily round the wood .
[S4] when jemima alighted he quite jumped .
[S5] "" come into the house as soon as you have looked at your eggs . ""
[S6] "" give me the herbs for the omelette . ""
[S7] "" be sharp ! ""
[S8] he was rather abrupt .
[S9] jemima puddle - duck had never heard him speak like that .
[S10] she felt surprised , and uncomfortable .
[S11] while she was inside she heard pattering feet round the back of the shed .
[S12] some one with a black nose sniffed at the bottom of the door , and then locked it .
[S13] jemima became much alarmed .",,Easy,[12],yes,,"[S12] some one with a black nose sniffed at the bottom of the door , and then locked it .","Q: what happened when jemina entered into the ouse ?
A: someone with a black nose sniffed at the bottom of the door , and then locked it ."
EV424,high,Easy,"Full context:
[S0] now he passed through many broad kingdoms without meeting with any special adventures .
[S1] and wherever he went his dogs followed him .
[S2] "" hark ! ""
[S3] ran along and listened for anything worth hearing to be heard around them ; "" take hold ! ""
[S4] carried his master 's knapsack and "" tear ! ""
[S5] who was the strongest , carried his master when the latter was weary .
[S6] one day "" hark ! ""
[S7] came running up hastily , and told his master that he had gone to a high mountain , and had heard the king 's daughter , who sat within it and span , and that the troll was not at home .
[S8] this greatly pleased the youth , and he hurried toward the mountain together with his three dogs .
[S9] when they got there "" hark ! "" said : "" there is no time to lose . ""
[S10] "" the troll is only ten miles away , and i can already hear the golden horse - shoes of his steed ringing on the stones . ""
[S11] the youth now ordered his dogs to break down the door into the mountain , and they did .
[S12] and as he stepped into the mountain he saw a lovely maiden , sitting in the mountain - hall , winding a golden thread on a golden spindle .
[S13] the youth went up and greeted the lovely girl .
[S14] then the king 's daughter was much surprised and said : "" who are you that dare to venture into the giant 's hall ? ""
[S15] "" during all the seven long years i have been sitting here in the mountain i have never yet seen a human being . ""
[S16] and she added : "" for heaven 's sake hasten away before the troll returns home , or else your life will be forfeit ! ""
[S17] but the youth was unafraid , and said that he would await the giant 's return without fear .

QA:
Q: who did the youth see when he stepped into the mountain ?
A: a lovely maiden .",[12],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,three-dogs,423,character,local,explicit,"[S0] now he passed through many broad kingdoms without meeting with any special adventures .
[S1] and wherever he went his dogs followed him .
[S2] "" hark ! ""
[S3] ran along and listened for anything worth hearing to be heard around them ; "" take hold ! ""
[S4] carried his master 's knapsack and "" tear ! ""
[S5] who was the strongest , carried his master when the latter was weary .
[S6] one day "" hark ! ""
[S7] came running up hastily , and told his master that he had gone to a high mountain , and had heard the king 's daughter , who sat within it and span , and that the troll was not at home .
[S8] this greatly pleased the youth , and he hurried toward the mountain together with his three dogs .
[S9] when they got there "" hark ! "" said : "" there is no time to lose . ""
[S10] "" the troll is only ten miles away , and i can already hear the golden horse - shoes of his steed ringing on the stones . ""
[S11] the youth now ordered his dogs to break down the door into the mountain , and they did .
[S12] and as he stepped into the mountain he saw a lovely maiden , sitting in the mountain - hall , winding a golden thread on a golden spindle .
[S13] the youth went up and greeted the lovely girl .
[S14] then the king 's daughter was much surprised and said : "" who are you that dare to venture into the giant 's hall ? ""
[S15] "" during all the seven long years i have been sitting here in the mountain i have never yet seen a human being . ""
[S16] and she added : "" for heaven 's sake hasten away before the troll returns home , or else your life will be forfeit ! ""
[S17] but the youth was unafraid , and said that he would await the giant 's return without fear .",,Easy,[12],yes,,"[S12] and as he stepped into the mountain he saw a lovely maiden , sitting in the mountain - hall , winding a golden thread on a golden spindle .","Q: who did the youth see when he stepped into the mountain ?
A: a lovely maiden ."
EV425,high,Easy,"Full context:
[S0] so the wife was very anxious while she helped her husband get ready for the long journey , knowing what an arduous task lay before him .
[S1] vainly she wished that she could accompany him , but the distance was too great for the mother and child to go , and besides that , it was the wife 's duty to take care of the home .
[S2] all was ready at last , and the husband stood in the porch with his little family round him .
[S3] "" do not be anxious , i will come back soon , "" said the man .
[S4] "" while i am away take care of everything , and especially of our little daughter . ""
[S5] "" yes , we shall be all right - but you - you must take care of yourself and delay not a day in coming back to us , "" said the wife , while the tears fell like rain from her eyes .
[S6] the little girl was the only one to smile , for she was ignorant of the sorrow of parting .
[S7] she did not know that going to the capital was at all different from walking to the next village , which her father did very often .
[S8] she ran to his side , and caught hold of his long sleeve to keep him a moment .

QA:
Q: what did the wife wish ?
A: she could accompany him .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,mirror-of-matsuyama,424,action,local,explicit,"[S0] so the wife was very anxious while she helped her husband get ready for the long journey , knowing what an arduous task lay before him .
[S1] vainly she wished that she could accompany him , but the distance was too great for the mother and child to go , and besides that , it was the wife 's duty to take care of the home .
[S2] all was ready at last , and the husband stood in the porch with his little family round him .
[S3] "" do not be anxious , i will come back soon , "" said the man .
[S4] "" while i am away take care of everything , and especially of our little daughter . ""
[S5] "" yes , we shall be all right - but you - you must take care of yourself and delay not a day in coming back to us , "" said the wife , while the tears fell like rain from her eyes .
[S6] the little girl was the only one to smile , for she was ignorant of the sorrow of parting .
[S7] she did not know that going to the capital was at all different from walking to the next village , which her father did very often .
[S8] she ran to his side , and caught hold of his long sleeve to keep him a moment .",,Easy,[1],yes,,"[S1] vainly she wished that she could accompany him , but the distance was too great for the mother and child to go , and besides that , it was the wife 's duty to take care of the home .","Q: what did the wife wish ?
A: she could accompany him ."
EV426,high,Easy,"Full context:
[S0] then the farmer realized that it was a fox , who was preparing the elixir of life .
[S1] he hid in the grass and waited until the ball of fire came down again , at about the height of his own head .
[S2] then he stepped hastily from his hiding - place , took it away and at once swallowed it .
[S3] and he could feel it glow as it passed down his throat into his stomach .
[S4] when the fox saw what had happened he grew angry .
[S5] he looked furiously at the farmer , but feared his strength .
[S6] for this reason he did not dare attack him , but went angrily on his way .

QA:
Q: why didn't the fox attack the farmer ?
A: the fox feared his strength .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,fox-fire,425,causal relationship,local,explicit,"[S0] then the farmer realized that it was a fox , who was preparing the elixir of life .
[S1] he hid in the grass and waited until the ball of fire came down again , at about the height of his own head .
[S2] then he stepped hastily from his hiding - place , took it away and at once swallowed it .
[S3] and he could feel it glow as it passed down his throat into his stomach .
[S4] when the fox saw what had happened he grew angry .
[S5] he looked furiously at the farmer , but feared his strength .
[S6] for this reason he did not dare attack him , but went angrily on his way .",,Easy,[5],yes,,"[S5] he looked furiously at the farmer , but feared his strength .","Q: why didn't the fox attack the farmer ?
A: the fox feared his strength ."
EV427,high,Easy,"Full context:
[S0] watanabe sprang back and was unable to move for a moment , so great was his astonishment ; but recognizing the ogre who had attacked him at the gate of rashomon , he determined with his usual courage to put an end to him this time .
[S1] he seized his sword , drew it out of its sheath in a flash , and tried to cut the ogre down .
[S2] so quick was watanabe that the creature had a narrow escape .
[S3] but the ogre sprang up to the ceiling , and bursting through the roof , disappeared in the mist and clouds .

QA:
Q: what did watanabe do when he realized it was the ogre ?
A: seized his sword and tried to cut the ogre down .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,ogre-of-rashomon,426,action,local,explicit,"[S0] watanabe sprang back and was unable to move for a moment , so great was his astonishment ; but recognizing the ogre who had attacked him at the gate of rashomon , he determined with his usual courage to put an end to him this time .
[S1] he seized his sword , drew it out of its sheath in a flash , and tried to cut the ogre down .
[S2] so quick was watanabe that the creature had a narrow escape .
[S3] but the ogre sprang up to the ceiling , and bursting through the roof , disappeared in the mist and clouds .",,Easy,[1],yes,,"[S1] he seized his sword , drew it out of its sheath in a flash , and tried to cut the ogre down .","Q: what did watanabe do when he realized it was the ogre ?
A: seized his sword and tried to cut the ogre down ."
EV428,high,Easy,"Full context:
[S0] ' it 's well for you , ' says saint kavin , mighty sharp--'it 's well for you , king o'toole , that you said that word , ' says he . '
[S1] for if you did n't say that word , the devil recieve the bit o ' your goose i d ever fly again , ' says saint kavin . '
[S2] oh , you need n't laugh , ' said old joe , ' for it 's truth i 'm telling you .
[S3] ' well , when the king was as good as his word , saint kavin was pleased with him , and then it was that he made himself known to the king . "" well , my dear , that 's the way that the place came , all at once , into the hands of saint kavin . the goose flew round every individual acre o ' king o'toole 's property , you see , bein ' let into the secret by saint kavin , who was mighty cute . so , when he done the old king out of his property for the glory of god , he was pleased with him . he and the king was the best o ' friends ever more after ( for the poor old king was doatin ' , you see ) , and the king had his goose as good as new to distract him as long as he lived .
[S4] the saint supported him after he came into his property , as i told you , until the day of his death -- and that was soon afther .
[S5] the poor goose thought he was catchin ' a trout one friday .
[S6] but , my jewel , it was a mistake he made -- and instead of a throut , it was a thievin ' horse - eel !
[S7] and , by gor , instead of the goose killin ' a trout for the king 's supper -- by dad , the eel killed the king 's goose -- and small blame to him .
[S8] but he did n't ate her , because he does n't eat what saint kavin laid his blessed hands on . ""

QA:
Q: what will happen if the king does not say that word ?
A: the devil will receive the bit of his goose and never fly again .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,king-o-toole-and-st-kevin,427,outcome resolution,local,explicit,"[S0] ' it 's well for you , ' says saint kavin , mighty sharp--'it 's well for you , king o'toole , that you said that word , ' says he . '
[S1] for if you did n't say that word , the devil recieve the bit o ' your goose i d ever fly again , ' says saint kavin . '
[S2] oh , you need n't laugh , ' said old joe , ' for it 's truth i 'm telling you .
[S3] ' well , when the king was as good as his word , saint kavin was pleased with him , and then it was that he made himself known to the king . "" well , my dear , that 's the way that the place came , all at once , into the hands of saint kavin . the goose flew round every individual acre o ' king o'toole 's property , you see , bein ' let into the secret by saint kavin , who was mighty cute . so , when he done the old king out of his property for the glory of god , he was pleased with him . he and the king was the best o ' friends ever more after ( for the poor old king was doatin ' , you see ) , and the king had his goose as good as new to distract him as long as he lived .
[S4] the saint supported him after he came into his property , as i told you , until the day of his death -- and that was soon afther .
[S5] the poor goose thought he was catchin ' a trout one friday .
[S6] but , my jewel , it was a mistake he made -- and instead of a throut , it was a thievin ' horse - eel !
[S7] and , by gor , instead of the goose killin ' a trout for the king 's supper -- by dad , the eel killed the king 's goose -- and small blame to him .
[S8] but he did n't ate her , because he does n't eat what saint kavin laid his blessed hands on . """,,Easy,[1],yes,,"[S1] for if you did n't say that word , the devil recieve the bit o ' your goose i d ever fly again , ' says saint kavin . '","Q: what will happen if the king does not say that word ?
A: the devil will receive the bit of his goose and never fly again ."
EV429,high,Easy,"Full context:
[S0] before the earth was separated from the heavens , all there was was a great ball of watery vapor called chaos .
[S1] and at that time the spirits of the five elemental powers took shape , and became the five ancients .
[S2] the first was called the yellow ancient , and he was the ruler of the earth .
[S3] the second was called the red lord , and he was the ruler of the fire .
[S4] the third was called the dark lord , and he was the ruler of the water .
[S5] the fourth was known as the wood prince , and he was the ruler of the wood .
[S6] the fifth was called the mother of metals , and ruled over them .
[S7] these five ancients set all their primal spirit into motion , so that water and earth sank down .
[S8] the heavens floated upward , and the earth grew firm in the depths .

QA:
Q: who was the ruler of the earth ?
A: yellow ancient .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,how-the-five-ancients-became-men,428,character,local,explicit,"[S0] before the earth was separated from the heavens , all there was was a great ball of watery vapor called chaos .
[S1] and at that time the spirits of the five elemental powers took shape , and became the five ancients .
[S2] the first was called the yellow ancient , and he was the ruler of the earth .
[S3] the second was called the red lord , and he was the ruler of the fire .
[S4] the third was called the dark lord , and he was the ruler of the water .
[S5] the fourth was known as the wood prince , and he was the ruler of the wood .
[S6] the fifth was called the mother of metals , and ruled over them .
[S7] these five ancients set all their primal spirit into motion , so that water and earth sank down .
[S8] the heavens floated upward , and the earth grew firm in the depths .",,Easy,[2],yes,,"[S2] the first was called the yellow ancient , and he was the ruler of the earth .","Q: who was the ruler of the earth ?
A: yellow ancient ."
EV430,high,Easy,"Full context:
[S0] dectera , one of the sisters of conchubar mac nessa , married a prince whose patrimony lay along the shores of the muirnict , and whose capital was dun dalgan .
[S1] they had one child , a boy , whom they named setanta .
[S2] as soon as setanta was able to understand the stories and conversation of those around him , he evinced a passion for arms and the martial life , which was so premature and violent as to surprise all who knew him .
[S3] his thoughts for ever ran on the wars and achievements of the red branch .
[S4] he knew all the knights by name , the appearance and bearing of each , and what deeds of valour they had severally performed .
[S5] emain macha , the capital of the clanna rury , was never out of his mind .
[S6] he saw for ever before his mind its moats and ramparts , its gates and bridges , its streets filled with martial men , its high - raised duns and raths , its branching roads , over which came the tributes of wide ulla to the high king .
[S7] he had seen his father 's tribute driven thither , and had even longed to be one of the four - footed beasts that he beheld wending their way to the wondrous city .
[S8] but , above all , he delighted to be told of the great school where the young nobles of ulster were taught martial exercises and the military art , under the superintendence of chosen knights and of the high king himself .
[S9] of the several knights he had his own opinion , and had already resolved to accept no one as his instructor save fergus mac roy , tanist of ulster .

QA:
Q: where was the capital of the prince's patrimony ?
A: dun dalgan .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-boyhood-of-cuchulain,429,setting,local,explicit,"[S0] dectera , one of the sisters of conchubar mac nessa , married a prince whose patrimony lay along the shores of the muirnict , and whose capital was dun dalgan .
[S1] they had one child , a boy , whom they named setanta .
[S2] as soon as setanta was able to understand the stories and conversation of those around him , he evinced a passion for arms and the martial life , which was so premature and violent as to surprise all who knew him .
[S3] his thoughts for ever ran on the wars and achievements of the red branch .
[S4] he knew all the knights by name , the appearance and bearing of each , and what deeds of valour they had severally performed .
[S5] emain macha , the capital of the clanna rury , was never out of his mind .
[S6] he saw for ever before his mind its moats and ramparts , its gates and bridges , its streets filled with martial men , its high - raised duns and raths , its branching roads , over which came the tributes of wide ulla to the high king .
[S7] he had seen his father 's tribute driven thither , and had even longed to be one of the four - footed beasts that he beheld wending their way to the wondrous city .
[S8] but , above all , he delighted to be told of the great school where the young nobles of ulster were taught martial exercises and the military art , under the superintendence of chosen knights and of the high king himself .
[S9] of the several knights he had his own opinion , and had already resolved to accept no one as his instructor save fergus mac roy , tanist of ulster .",,Easy,[0],yes,,"[S0] dectera , one of the sisters of conchubar mac nessa , married a prince whose patrimony lay along the shores of the muirnict , and whose capital was dun dalgan .","Q: where was the capital of the prince's patrimony ?
A: dun dalgan ."
EV431,high,Easy,"Full context:
[S0] they were just turning in at the gate to the barn of farmer potatoes .
[S1] samuel whiskers was puffing and out of breath .
[S2] anna maria was still arguing in shrill tones .
[S3] she seemed to know her way , and she seemed to have a quantity of luggage .
[S4] i am sure _ i _ never gave her leave to borrow my wheel - barrow !
[S5] they went into the barn , and hauled their parcels with a bit of string to the top of the haymow .
[S6] after that , there were no more rats for a long time at tabitha twitchit 's .
[S7] as for farmer potatoes , he has been driven nearly distracted .
[S8] there are rats , and rats , and rats in his barn !
[S9] they eat up the chicken food , and steal the oats and bran , and make holes in the meal bags .
[S10] and they are all descended from mr . and mrs . samuel whiskers -- children and grand - children and great great grand - children .
[S11] there is no end to them !
[S12] moppet and mittens have grown up into very good rat - catchers .
[S13] they go out rat - catching in the village , and they find plenty of employment .
[S14] they charge so much a dozen , and earn their living very comfortably .
[S15] they hang up the rats ' tails in a row or the barn door , to show how many they have caught -- dozens and dozens of them .
[S16] but tom kitten has always been afraid of a rat ; he never durst face anything that is bigger than-- a mouse .

QA:
Q: why do moppet and mittens hang up the rats' tails at the barn door ?
A: to show how many they have caught .",[15],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-roly-poly-pudding,430,causal relationship,local,explicit,"[S0] they were just turning in at the gate to the barn of farmer potatoes .
[S1] samuel whiskers was puffing and out of breath .
[S2] anna maria was still arguing in shrill tones .
[S3] she seemed to know her way , and she seemed to have a quantity of luggage .
[S4] i am sure _ i _ never gave her leave to borrow my wheel - barrow !
[S5] they went into the barn , and hauled their parcels with a bit of string to the top of the haymow .
[S6] after that , there were no more rats for a long time at tabitha twitchit 's .
[S7] as for farmer potatoes , he has been driven nearly distracted .
[S8] there are rats , and rats , and rats in his barn !
[S9] they eat up the chicken food , and steal the oats and bran , and make holes in the meal bags .
[S10] and they are all descended from mr . and mrs . samuel whiskers -- children and grand - children and great great grand - children .
[S11] there is no end to them !
[S12] moppet and mittens have grown up into very good rat - catchers .
[S13] they go out rat - catching in the village , and they find plenty of employment .
[S14] they charge so much a dozen , and earn their living very comfortably .
[S15] they hang up the rats ' tails in a row or the barn door , to show how many they have caught -- dozens and dozens of them .
[S16] but tom kitten has always been afraid of a rat ; he never durst face anything that is bigger than-- a mouse .",,Easy,[15],yes,,"[S15] they hang up the rats ' tails in a row or the barn door , to show how many they have caught -- dozens and dozens of them .","Q: why do moppet and mittens hang up the rats' tails at the barn door ?
A: to show how many they have caught ."
EV432,high,Easy,"Full context:
[S0] ' i ca n't understand him , ' said the snow - man ; ' but i have an idea that he is speaking of something unpleasant . '
[S1] ' that thing that glares so , and then disappears , the sun , as he calls it , is not my friend . '
[S2] ' i know that by instinct . '
[S3] ' bow - wow ! ' barked the yard - dog , and walked three times round himself , and then crept into his kennel to sleep .
[S4] the weather really did change .
[S5] towards morning a dense damp fog lay over the whole neighbourhood ; later on came an icy wind , which sent the frost packing .
[S6] but when the sun rose , it was a glorious sight .
[S7] the trees and shrubs were covered with rime , and looked like a wood of coral , and every branch was thick with long white blossoms .
[S8] the most delicate twigs , which are lost among the foliage in summer - time , came now into prominence , and it was like a spider 's web of glistening white .
[S9] the lady - birches waved in the wind ; and when the sun shone , everything glittered and sparkled as if it were sprinkled with diamond dust , and great diamonds were lying on the snowy carpet .
[S10] ' is n't it wonderful ? ' exclaimed a girl who was walking with a young man in the garden .
[S11] they stopped near the snow - man , and looked at the glistening trees .
[S12] ' summer can not show a more beautiful sight , ' she said , with her eyes shining .

QA:
Q: what did the girl and young man do when they stopped near the snow-man ?
A: looked at the glistening trees .",[11],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-snow-man,431,action,local,explicit,"[S0] ' i ca n't understand him , ' said the snow - man ; ' but i have an idea that he is speaking of something unpleasant . '
[S1] ' that thing that glares so , and then disappears , the sun , as he calls it , is not my friend . '
[S2] ' i know that by instinct . '
[S3] ' bow - wow ! ' barked the yard - dog , and walked three times round himself , and then crept into his kennel to sleep .
[S4] the weather really did change .
[S5] towards morning a dense damp fog lay over the whole neighbourhood ; later on came an icy wind , which sent the frost packing .
[S6] but when the sun rose , it was a glorious sight .
[S7] the trees and shrubs were covered with rime , and looked like a wood of coral , and every branch was thick with long white blossoms .
[S8] the most delicate twigs , which are lost among the foliage in summer - time , came now into prominence , and it was like a spider 's web of glistening white .
[S9] the lady - birches waved in the wind ; and when the sun shone , everything glittered and sparkled as if it were sprinkled with diamond dust , and great diamonds were lying on the snowy carpet .
[S10] ' is n't it wonderful ? ' exclaimed a girl who was walking with a young man in the garden .
[S11] they stopped near the snow - man , and looked at the glistening trees .
[S12] ' summer can not show a more beautiful sight , ' she said , with her eyes shining .",,Easy,[11],yes,,"[S11] they stopped near the snow - man , and looked at the glistening trees .","Q: what did the girl and young man do when they stopped near the snow-man ?
A: looked at the glistening trees ."
EV433,high,Easy,"Full context:
[S0] the emperor at last called a meeting of his courtiers and asked them all if they could not find for him the "" elixir of life "" of which he had so often read and heard .
[S1] one old courtier , jofuku by name , said that far away across the seas there was a country called horaizan .
[S2] certain hermits lived there who possessed the secret of the "" elixir of life . ""
[S3] whoever drank of this wonderful draught lived forever .

QA:
Q: who lived on horaizan ?
A: certain hermits .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,story-of-man-who-did-not-wish-to-die,432,character,local,explicit,"[S0] the emperor at last called a meeting of his courtiers and asked them all if they could not find for him the "" elixir of life "" of which he had so often read and heard .
[S1] one old courtier , jofuku by name , said that far away across the seas there was a country called horaizan .
[S2] certain hermits lived there who possessed the secret of the "" elixir of life . ""
[S3] whoever drank of this wonderful draught lived forever .",,Easy,[2],yes,,"[S2] certain hermits lived there who possessed the secret of the "" elixir of life . ""","Q: who lived on horaizan ?
A: certain hermits ."
EV434,high,Easy,"Full context:
[S0] when she found that her step - daughter was so very pretty , she took a dislike to her at once .
[S1] she was always looking at her and wondering if people would think her prettier than she was .
[S2] and because , in her heart of hearts , she was afraid that they would do so .
[S3] she was very unkind indeed to the poor girl .
[S4] at last , one day , when princess gold - tree was quite grown up , the two ladies went for a walk to a little well .
[S5] it was all surrounded by trees , in the middle of a deep glen .
[S6] now the water in this well was so clear that everyone who looked into it saw his face reflected on the surface .
[S7] the proud queen loved to come and peep into its depths , so that she could see her own picture mirrored in the water .

QA:
Q: where did the two ladies go for a walk ?
A: to a little well .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,gold-tree-and-silver-tree,433,setting,local,explicit,"[S0] when she found that her step - daughter was so very pretty , she took a dislike to her at once .
[S1] she was always looking at her and wondering if people would think her prettier than she was .
[S2] and because , in her heart of hearts , she was afraid that they would do so .
[S3] she was very unkind indeed to the poor girl .
[S4] at last , one day , when princess gold - tree was quite grown up , the two ladies went for a walk to a little well .
[S5] it was all surrounded by trees , in the middle of a deep glen .
[S6] now the water in this well was so clear that everyone who looked into it saw his face reflected on the surface .
[S7] the proud queen loved to come and peep into its depths , so that she could see her own picture mirrored in the water .",,Easy,[4],yes,,"[S4] at last , one day , when princess gold - tree was quite grown up , the two ladies went for a walk to a little well .","Q: where did the two ladies go for a walk ?
A: to a little well ."
